route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12,9,2538,"NLR PENN STATION",0,"007NK001",1300
12,9,2539,"NLR PENN STATION",0,"007NK023",1300
12,9,2540,"NLR PENN STATION",0,"007NK016",1300
12,9,2541,"NLR PENN STATION",0,"007NK004",1300
12,9,2542,"NLR PENN STATION",0,"007NK018",1300
12,9,2543,"NLR PENN STATION",0,"007NK005",1300
12,9,2544,"NLR PENN STATION",0,"007NK002",1300
12,9,2545,"NLR PENN STATION",0,"007NK007",1300
12,9,2546,"NLR PENN STATION",0,"007NK024",1300
12,9,2547,"NLR PENN STATION",0,"007NK017",1300
12,9,2548,"NLR PENN STATION",0,"007NK020",1300
12,9,2549,"NLR PENN STATION",0,"007NK021",1300
12,9,2550,"NLR PENN STATION",0,"007NK001",1300
12,9,2551,"NLR PENN STATION",0,"007NK023",1300
12,9,2552,"NLR PENN STATION",0,"007NK016",1300
12,9,2553,"NLR PENN STATION",0,"007NK004",1300
12,9,2554,"NLR PENN STATION",0,"007NK018",1300
12,9,2555,"NLR PENN STATION",0,"007NK005",1300
12,9,2556,"NLR PENN STATION",0,"007NK002",1300
12,9,2557,"NLR PENN STATION",0,"007NK007",1300
12,9,2558,"NLR PENN STATION",0,"007NK024",1300
12,9,2559,"NLR PENN STATION",0,"007NK017",1300
12,9,2560,"NLR PENN STATION",0,"007NK020",1300
12,9,2561,"NLR PENN STATION",0,"007NK021",1300
12,9,2562,"NLR PENN STATION",0,"007NK001",1300
12,9,2563,"NLR PENN STATION",0,"007NK023",1300
12,9,2564,"NLR PENN STATION",0,"007NK016",1300
12,9,2565,"NLR PENN STATION",0,"007NK004",1300
12,9,2566,"NLR PENN STATION",0,"007NK002",1300
12,9,2567,"NLR PENN STATION",0,"007NK001",1300
12,9,2568,"NLR PENN STATION",0,"007NK016",1300
12,9,2569,"NLR PENN STATION",0,"007NK004",1300
12,9,2570,"NLR PENN STATION",0,"007NK020",1300
12,9,2571,"NLR PENN STATION",0,"007NK016",1300
12,9,2572,"NLR PENN STATION",0,"007NK004",1300
12,9,2573,"NLR PENN STATION",0,"007NK024",1300
12,9,2574,"NLR PENN STATION",0,"007NK020",1300
12,9,2575,"NLR PENN STATION",0,"007NK016",1300
12,9,2576,"NLR PENN STATION",0,"007NK004",1300
12,9,2577,"NLR PENN STATION",0,"007NK020",1300
12,9,2578,"NLR PENN STATION",0,"007NK004",1300
12,9,2579,"NLR PENN STATION",0,"007NK004",1300
12,9,2580,"NLR PENN STATION",0,"007NK004",1300
12,9,2581,"NLR PENN STATION",0,"007NK005",1301
12,9,2582,"NLR PENN STATION",0,"007NK006",1301
12,9,2583,"NLR PENN STATION",0,"007NK002",1301
12,9,2584,"NLR PENN STATION",0,"007NK007",1301
12,9,2585,"NLR PENN STATION",0,"007NK008",1301
12,9,2586,"NLR PENN STATION",0,"007NK011",1301
12,9,2587,"NLR PENN STATION",0,"007NK001",1301
12,9,2588,"NLR PENN STATION",0,"007NK012",1301
12,9,2589,"NLR PENN STATION",0,"007NK013",1301
12,9,2590,"NLR PENN STATION",0,"007NK004",1301
12,9,2591,"NLR PENN STATION",0,"007NK005",1301
12,9,2592,"NLR PENN STATION",0,"007NK015",1301
12,9,2593,"NLR PENN STATION",0,"007NK006",1301
12,9,2594,"NLR PENN STATION",0,"007NK002",1301
12,9,2595,"NLR PENN STATION",0,"007NK007",1301
12,9,2596,"NLR PENN STATION",0,"007NK008",1301
12,9,2597,"NLR PENN STATION",0,"007NK014",1301
12,9,2598,"NLR PENN STATION",0,"007NK011",1301
12,9,2599,"NLR PENN STATION",0,"007NK001",1301
12,9,2600,"NLR PENN STATION",0,"007NK012",1301
12,9,2601,"NLR PENN STATION",0,"007NK013",1301
12,9,2602,"NLR PENN STATION",0,"007NK004",1301
12,9,2603,"NLR PENN STATION",0,"007NK005",1301
12,9,2604,"NLR PENN STATION",0,"007NK002",1301
12,9,2605,"NLR PENN STATION",0,"007NK007",1301
12,9,2606,"NLR PENN STATION",0,"007NK017",1301
12,9,2607,"NLR PENN STATION",0,"007NK020",1301
12,9,2608,"NLR PENN STATION",0,"007NK021",1301
12,9,2609,"NLR PENN STATION",0,"007NK001",1301
12,9,2610,"NLR PENN STATION",0,"007NK023",1301
12,9,2611,"NLR PENN STATION",0,"007NK016",1301
12,9,2612,"NLR PENN STATION",0,"007NK004",1301
12,9,2613,"NLR PENN STATION",0,"007NK018",1301
12,9,2614,"NLR PENN STATION",0,"007NK005",1301
12,9,2615,"NLR PENN STATION",0,"007NK002",1301
12,9,2616,"NLR PENN STATION",0,"007NK007",1301
12,9,2617,"NLR PENN STATION",0,"007NK024",1301
12,9,2618,"NLR PENN STATION",0,"007NK017",1301
12,9,2619,"NLR PENN STATION",0,"007NK020",1301
12,9,2620,"NLR PENN STATION",0,"007NK021",1301
12,9,2621,"NLR PENN STATION",0,"007NK001",1301
12,9,2622,"NLR PENN STATION",0,"007NK023",1301
12,9,2623,"NLR PENN STATION",0,"007NK016",1301
12,9,2624,"NLR PENN STATION",0,"007NK004",1301
12,9,2625,"NLR PENN STATION",0,"007NK018",1301
12,9,2626,"NLR PENN STATION",0,"007NK005",1301
12,9,2627,"NLR PENN STATION",0,"007NK002",1301
12,9,2628,"NLR PENN STATION",0,"007NK007",1301
12,9,2629,"NLR PENN STATION",0,"007NK024",1301
12,9,2630,"NLR PENN STATION",0,"007NK020",1301
12,9,2631,"NLR PENN STATION",0,"007NK007",1301
12,9,2632,"NLR PENN STATION",0,"007NK024",1301
12,9,2633,"NLR PENN STATION",0,"007NK020",1301
12,9,2634,"NLR PENN STATION",0,"007NK024",1301
12,9,2635,"NLR PENN STATION",0,"007NK006",1302
12,9,2636,"NLR PENN STATION",0,"007NK007",1302
12,9,2637,"NLR PENN STATION",0,"007NK014",1302
12,9,2638,"NLR PENN STATION",0,"007NK016",1302
12,9,2639,"NLR PENN STATION",0,"007NK017",1302
12,9,2640,"NLR PENN STATION",0,"007NK018",1302
12,9,2641,"NLR PENN STATION",0,"007NK019",1302
12,9,2642,"NLR PENN STATION",0,"007NK024",1302
12,9,2643,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2644,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2645,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2646,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2647,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2648,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2649,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2650,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2651,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2652,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2653,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2654,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2655,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2656,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2657,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2658,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2659,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2660,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2661,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2662,"NLR BROAD ST STATION",0,"007NK009",1303
12,9,2663,"NLR BROAD ST STATION",0,"007NK010",1303
12,9,2664,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2665,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2666,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2667,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2668,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2669,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2670,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2671,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2672,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2673,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2674,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2675,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2676,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2677,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2678,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2679,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2680,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2681,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2682,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2683,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2684,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2685,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2686,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2687,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2688,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2689,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2690,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2691,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2692,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2693,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2694,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2695,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2696,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2697,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2698,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2699,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2700,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2701,"NLR BROAD ST STATION",0,"007NK019",1303
12,9,2702,"NLR BROAD ST STATION",0,"007NK022",1303
12,9,2703,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2704,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2705,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2706,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2707,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2708,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2709,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2710,"NLR BROAD ST STATION",0,"007NK003",1303
12,9,2711,"NLR BRANCH BROOK PARK",1,"007NK005",1304
12,9,2712,"NLR BRANCH BROOK PARK",1,"007NK006",1304
12,9,2713,"NLR BRANCH BROOK PARK",1,"007NK002",1304
12,9,2714,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2715,"NLR BRANCH BROOK PARK",1,"007NK008",1304
12,9,2716,"NLR BRANCH BROOK PARK",1,"007NK011",1304
12,9,2717,"NLR BRANCH BROOK PARK",1,"007NK001",1304
12,9,2718,"NLR BRANCH BROOK PARK",1,"007NK012",1304
12,9,2719,"NLR BRANCH BROOK PARK",1,"007NK013",1304
12,9,2720,"NLR BRANCH BROOK PARK",1,"007NK004",1304
12,9,2721,"NLR BRANCH BROOK PARK",1,"007NK005",1304
12,9,2722,"NLR BRANCH BROOK PARK",1,"007NK015",1304
12,9,2723,"NLR BRANCH BROOK PARK",1,"007NK006",1304
12,9,2724,"NLR BRANCH BROOK PARK",1,"007NK002",1304
12,9,2725,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2726,"NLR BRANCH BROOK PARK",1,"007NK008",1304
12,9,2727,"NLR BRANCH BROOK PARK",1,"007NK014",1304
12,9,2728,"NLR BRANCH BROOK PARK",1,"007NK011",1304
12,9,2729,"NLR BRANCH BROOK PARK",1,"007NK001",1304
12,9,2730,"NLR BRANCH BROOK PARK",1,"007NK012",1304
12,9,2731,"NLR BRANCH BROOK PARK",1,"007NK013",1304
12,9,2732,"NLR BRANCH BROOK PARK",1,"007NK004",1304
12,9,2733,"NLR BRANCH BROOK PARK",1,"007NK005",1304
12,9,2734,"NLR BRANCH BROOK PARK",1,"007NK002",1304
12,9,2735,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2736,"NLR BRANCH BROOK PARK",1,"007NK017",1304
12,9,2737,"NLR BRANCH BROOK PARK",1,"007NK020",1304
12,9,2738,"NLR BRANCH BROOK PARK",1,"007NK021",1304
12,9,2739,"NLR BRANCH BROOK PARK",1,"007NK001",1304
12,9,2740,"NLR BRANCH BROOK PARK",1,"007NK023",1304
12,9,2741,"NLR BRANCH BROOK PARK",1,"007NK016",1304
12,9,2742,"NLR BRANCH BROOK PARK",1,"007NK004",1304
12,9,2743,"NLR BRANCH BROOK PARK",1,"007NK018",1304
12,9,2744,"NLR BRANCH BROOK PARK",1,"007NK005",1304
12,9,2745,"NLR BRANCH BROOK PARK",1,"007NK002",1304
12,9,2746,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2747,"NLR BRANCH BROOK PARK",1,"007NK024",1304
12,9,2748,"NLR BRANCH BROOK PARK",1,"007NK017",1304
12,9,2749,"NLR BRANCH BROOK PARK",1,"007NK020",1304
12,9,2750,"NLR BRANCH BROOK PARK",1,"007NK021",1304
12,9,2751,"NLR BRANCH BROOK PARK",1,"007NK001",1304
12,9,2752,"NLR BRANCH BROOK PARK",1,"007NK023",1304
12,9,2753,"NLR BRANCH BROOK PARK",1,"007NK016",1304
12,9,2754,"NLR BRANCH BROOK PARK",1,"007NK004",1304
12,9,2755,"NLR BRANCH BROOK PARK",1,"007NK018",1304
12,9,2756,"NLR BRANCH BROOK PARK",1,"007NK005",1304
12,9,2757,"NLR BRANCH BROOK PARK",1,"007NK002",1304
12,9,2758,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2759,"NLR BRANCH BROOK PARK",1,"007NK024",1304
12,9,2760,"NLR BRANCH BROOK PARK",1,"007NK020",1304
12,9,2761,"NLR BRANCH BROOK PARK",1,"007NK007",1304
12,9,2762,"NLR BRANCH BROOK PARK",1,"007NK024",1304
12,9,2763,"NLR BRANCH BROOK PARK",1,"007NK020",1304
12,9,2764,"NLR BRANCH BROOK PARK",1,"007NK024",1304
12,9,2765,"NLR GROVE STREET",1,"007NK002",1305
12,9,2766,"NLR GROVE STREET",1,"007NK001",1305
12,9,2767,"NLR GROVE STREET",1,"007NK002",1305
12,9,2768,"NLR GROVE STREET",1,"007NK004",1305
12,9,2769,"NLR GROVE STREET",1,"007NK001",1305
12,9,2770,"NLR GROVE STREET",1,"007NK004",1305
12,9,2771,"NLR GROVE STREET",1,"007NK005",1305
12,9,2772,"NLR GROVE STREET",1,"007NK006",1305
12,9,2773,"NLR GROVE STREET",1,"007NK002",1305
12,9,2774,"NLR GROVE STREET",1,"007NK007",1305
12,9,2775,"NLR GROVE STREET",1,"007NK008",1305
12,9,2776,"NLR GROVE STREET",1,"007NK014",1305
12,9,2777,"NLR GROVE STREET",1,"007NK011",1305
12,9,2778,"NLR GROVE STREET",1,"007NK001",1305
12,9,2779,"NLR GROVE STREET",1,"007NK012",1305
12,9,2780,"NLR GROVE STREET",1,"007NK013",1305
12,9,2781,"NLR GROVE STREET",1,"007NK004",1305
12,9,2782,"NLR GROVE STREET",1,"007NK005",1305
12,9,2783,"NLR GROVE STREET",1,"007NK015",1305
12,9,2784,"NLR GROVE STREET",1,"007NK006",1305
12,9,2785,"NLR GROVE STREET",1,"007NK002",1305
12,9,2786,"NLR GROVE STREET",1,"007NK007",1305
12,9,2787,"NLR GROVE STREET",1,"007NK008",1305
12,9,2788,"NLR GROVE STREET",1,"007NK014",1305
12,9,2789,"NLR GROVE STREET",1,"007NK011",1305
12,9,2790,"NLR GROVE STREET",1,"007NK005",1305
12,9,2791,"NLR GROVE STREET",1,"007NK001",1305
12,9,2792,"NLR GROVE STREET",1,"007NK012",1305
12,9,2793,"NLR GROVE STREET",1,"007NK002",1305
12,9,2794,"NLR GROVE STREET",1,"007NK013",1305
12,9,2795,"NLR GROVE STREET",1,"007NK007",1305
12,9,2796,"NLR GROVE STREET",1,"007NK004",1305
12,9,2797,"NLR GROVE STREET",1,"007NK008",1305
12,9,2798,"NLR GROVE STREET",1,"007NK011",1305
12,9,2799,"NLR GROVE STREET",1,"007NK005",1305
12,9,2800,"NLR GROVE STREET",1,"007NK001",1305
12,9,2801,"NLR GROVE STREET",1,"007NK002",1305
12,9,2802,"NLR GROVE STREET",1,"007NK007",1305
12,9,2803,"NLR GROVE STREET",1,"007NK004",1305
12,9,2804,"NLR GROVE STREET",1,"007NK005",1305
12,9,2805,"NLR GROVE STREET",1,"007NK001",1305
12,9,2806,"NLR GROVE STREET",1,"007NK002",1305
12,9,2807,"NLR GROVE STREET",1,"007NK007",1305
12,9,2808,"NLR GROVE STREET",1,"007NK004",1305
12,9,2809,"NLR GROVE STREET",1,"007NK005",1305
12,9,2810,"NLR GROVE STREET",1,"007NK001",1305
12,9,2811,"NLR GROVE STREET",1,"007NK002",1305
12,9,2812,"NLR GROVE STREET",1,"007NK007",1305
12,9,2813,"NLR GROVE STREET",1,"007NK004",1305
12,9,2814,"NLR GROVE STREET",1,"007NK005",1305
12,9,2815,"NLR GROVE STREET",1,"007NK001",1305
12,9,2816,"NLR GROVE STREET",1,"007NK002",1305
12,9,2817,"NLR GROVE STREET",1,"007NK007",1305
12,9,2818,"NLR GROVE STREET",1,"007NK004",1305
12,9,2819,"NLR GROVE STREET",1,"007NK005",1305
12,9,2820,"NLR GROVE STREET",1,"007NK001",1305
12,9,2821,"NLR GROVE STREET",1,"007NK002",1305
12,9,2822,"NLR GROVE STREET",1,"007NK007",1305
12,9,2823,"NLR GROVE STREET",1,"007NK004",1305
12,9,2824,"NLR GROVE STREET",1,"007NK005",1305
12,9,2825,"NLR GROVE STREET",1,"007NK001",1305
12,9,2826,"NLR GROVE STREET",1,"007NK002",1305
12,9,2827,"NLR GROVE STREET",1,"007NK007",1305
12,9,2828,"NLR GROVE STREET",1,"007NK004",1305
12,9,2829,"NLR GROVE STREET",1,"007NK001",1305
12,9,2830,"NLR GROVE STREET",1,"007NK016",1305
12,9,2831,"NLR GROVE STREET",1,"007NK004",1305
12,9,2832,"NLR GROVE STREET",1,"007NK018",1305
12,9,2833,"NLR GROVE STREET",1,"007NK005",1305
12,9,2834,"NLR GROVE STREET",1,"007NK002",1305
12,9,2835,"NLR GROVE STREET",1,"007NK007",1305
12,9,2836,"NLR GROVE STREET",1,"007NK024",1305
12,9,2837,"NLR GROVE STREET",1,"007NK017",1305
12,9,2838,"NLR GROVE STREET",1,"007NK020",1305
12,9,2839,"NLR GROVE STREET",1,"007NK021",1305
12,9,2840,"NLR GROVE STREET",1,"007NK001",1305
12,9,2841,"NLR GROVE STREET",1,"007NK023",1305
12,9,2842,"NLR GROVE STREET",1,"007NK016",1305
12,9,2843,"NLR GROVE STREET",1,"007NK004",1305
12,9,2844,"NLR GROVE STREET",1,"007NK018",1305
12,9,2845,"NLR GROVE STREET",1,"007NK005",1305
12,9,2846,"NLR GROVE STREET",1,"007NK002",1305
12,9,2847,"NLR GROVE STREET",1,"007NK007",1305
12,9,2848,"NLR GROVE STREET",1,"007NK024",1305
12,9,2849,"NLR GROVE STREET",1,"007NK017",1305
12,9,2850,"NLR GROVE STREET",1,"007NK020",1305
12,9,2851,"NLR GROVE STREET",1,"007NK021",1305
12,9,2852,"NLR GROVE STREET",1,"007NK001",1305
12,9,2853,"NLR GROVE STREET",1,"007NK023",1305
12,9,2854,"NLR GROVE STREET",1,"007NK016",1305
12,9,2855,"NLR GROVE STREET",1,"007NK004",1305
12,9,2856,"NLR GROVE STREET",1,"007NK017",1305
12,9,2857,"NLR GROVE STREET",1,"007NK018",1305
12,9,2858,"NLR GROVE STREET",1,"007NK005",1305
12,9,2859,"NLR GROVE STREET",1,"007NK021",1305
12,9,2860,"NLR GROVE STREET",1,"007NK002",1305
12,9,2861,"NLR GROVE STREET",1,"007NK001",1305
12,9,2862,"NLR GROVE STREET",1,"007NK023",1305
12,9,2863,"NLR GROVE STREET",1,"007NK016",1305
12,9,2864,"NLR GROVE STREET",1,"007NK004",1305
12,9,2865,"NLR GROVE STREET",1,"007NK007",1305
12,9,2866,"NLR GROVE STREET",1,"007NK002",1305
12,9,2867,"NLR GROVE STREET",1,"007NK001",1305
12,9,2868,"NLR GROVE STREET",1,"007NK020",1305
12,9,2869,"NLR GROVE STREET",1,"007NK016",1305
12,9,2870,"NLR GROVE STREET",1,"007NK004",1305
12,9,2871,"NLR GROVE STREET",1,"007NK024",1305
12,9,2872,"NLR GROVE STREET",1,"007NK020",1305
12,9,2873,"NLR GROVE STREET",1,"007NK016",1305
12,9,2874,"NLR GROVE STREET",1,"007NK004",1305
12,9,2875,"NLR GROVE STREET",1,"007NK024",1305
12,9,2876,"NLR GROVE STREET",1,"007NK020",1305
12,9,2877,"NLR GROVE STREET",1,"007NK016",1305
12,9,2878,"NLR GROVE STREET",1,"007NK004",1305
12,9,2879,"NLR GROVE STREET",1,"007NK020",1305
12,9,2880,"NLR GROVE STREET",1,"007NK004",1305
12,9,2881,"NLR GROVE STREET",1,"007NK003",1305
12,9,2882,"NLR GROVE STREET",1,"007NK004",1305
12,9,2883,"NLR GROVE STREET",1,"007NK004",1305
12,9,2884,"NLR BRANCH BROOK PARK",1,"007NK015",1306
12,9,2885,"NLR BRANCH BROOK PARK",1,"007NK006",1306
12,9,2886,"NLR PENN STATION",1,"007NK003",1307
12,9,2887,"NLR PENN STATION",1,"007NK003",1307
12,9,2888,"NLR PENN STATION",1,"007NK003",1307
12,9,2889,"NLR PENN STATION",1,"007NK003",1307
12,9,2890,"NLR PENN STATION",1,"007NK009",1307
12,9,2891,"NLR PENN STATION",1,"007NK010",1307
12,9,2892,"NLR PENN STATION",1,"007NK003",1307
12,9,2893,"NLR PENN STATION",1,"007NK009",1307
12,9,2894,"NLR PENN STATION",1,"007NK010",1307
12,9,2895,"NLR PENN STATION",1,"007NK003",1307
12,9,2896,"NLR PENN STATION",1,"007NK009",1307
12,9,2897,"NLR PENN STATION",1,"007NK010",1307
12,9,2898,"NLR PENN STATION",1,"007NK003",1307
12,9,2899,"NLR PENN STATION",1,"007NK009",1307
12,9,2900,"NLR PENN STATION",1,"007NK010",1307
12,9,2901,"NLR PENN STATION",1,"007NK003",1307
12,9,2902,"NLR PENN STATION",1,"007NK009",1307
12,9,2903,"NLR PENN STATION",1,"007NK010",1307
12,9,2904,"NLR PENN STATION",1,"007NK003",1307
12,9,2905,"NLR PENN STATION",1,"007NK003",1307
12,9,2906,"NLR PENN STATION",1,"007NK003",1307
12,9,2907,"NLR PENN STATION",1,"007NK003",1307
12,9,2908,"NLR PENN STATION",1,"007NK003",1307
12,9,2909,"NLR PENN STATION",1,"007NK003",1307
12,9,2910,"NLR PENN STATION",1,"007NK003",1307
12,9,2911,"NLR PENN STATION",1,"007NK003",1307
12,9,2912,"NLR PENN STATION",1,"007NK003",1307
12,9,2913,"NLR PENN STATION",1,"007NK003",1307
12,9,2914,"NLR PENN STATION",1,"007NK003",1307
12,9,2915,"NLR PENN STATION",1,"007NK003",1307
12,9,2916,"NLR PENN STATION",1,"007NK003",1307
12,9,2917,"NLR PENN STATION",1,"007NK003",1307
12,9,2918,"NLR PENN STATION",1,"007NK019",1307
12,9,2919,"NLR PENN STATION",1,"007NK022",1307
12,9,2920,"NLR PENN STATION",1,"007NK003",1307
12,9,2921,"NLR PENN STATION",1,"007NK019",1307
12,9,2922,"NLR PENN STATION",1,"007NK022",1307
12,9,2923,"NLR PENN STATION",1,"007NK003",1307
12,9,2924,"NLR PENN STATION",1,"007NK019",1307
12,9,2925,"NLR PENN STATION",1,"007NK022",1307
12,9,2926,"NLR PENN STATION",1,"007NK003",1307
12,9,2927,"NLR PENN STATION",1,"007NK019",1307
12,9,2928,"NLR PENN STATION",1,"007NK022",1307
12,9,2929,"NLR PENN STATION",1,"007NK003",1307
12,9,2930,"NLR PENN STATION",1,"007NK019",1307
12,9,2931,"NLR PENN STATION",1,"007NK022",1307
12,9,2932,"NLR PENN STATION",1,"007NK003",1307
12,9,2933,"NLR PENN STATION",1,"007NK019",1307
12,9,2934,"NLR PENN STATION",1,"007NK022",1307
12,9,2935,"NLR PENN STATION",1,"007NK003",1307
12,9,2936,"NLR PENN STATION",1,"007NK019",1307
12,9,2937,"NLR PENN STATION",1,"007NK022",1307
12,9,2938,"NLR PENN STATION",1,"007NK003",1307
12,9,2939,"NLR PENN STATION",1,"007NK019",1307
12,9,2940,"NLR PENN STATION",1,"007NK022",1307
12,9,2941,"NLR PENN STATION",1,"007NK003",1307
12,9,2942,"NLR PENN STATION",1,"007NK003",1307
12,9,2943,"NLR PENN STATION",1,"007NK003",1307
12,9,2944,"NLR PENN STATION",1,"007NK003",1307
12,9,2945,"NLR PENN STATION",1,"007NK003",1307
12,9,2946,"NLR PENN STATION",1,"007NK003",1307
12,9,2947,"NLR PENN STATION",1,"007NK003",1307
12,9,2948,"NLR PENN STATION",1,"007NK003",1307
12,9,2949,"NLR PENN STATION",1,"007NK003",1307
12,9,2950,"NLR GROVE ST VIA PENN",1,"007NK009",1308
12,9,2951,"NLR GROVE ST VIA PENN",1,"007NK010",1308
12,9,2952,"NLR GROVE ST VIA PENN",1,"007NK019",1308
12,9,2953,"NLR GROVE ST VIA PENN",1,"007NK022",1308
13,1,2954,"HOBOKEN",0,"2122",1309
13,1,2955,"HOBOKEN",0,"2124",1310
13,1,2956,"HOBOKEN",0,"2100",1311
13,1,2957,"HOBOKEN",0,"2102",1312
13,1,2958,"HOBOKEN",0,"2104",1313
13,1,2959,"HOBOKEN",0,"2108",1314
13,1,2960,"HOBOKEN",0,"2112",1315
13,1,2961,"HOBOKEN",0,"2114",1316
13,1,2962,"HOBOKEN",0,"2118",1317
13,1,2963,"HOBOKEN",0,"2126",1318
13,1,2964,"HOBOKEN",0,"2106",1319
13,1,2965,"HOBOKEN",0,"2110",1320
13,3,2966,"HOBOKEN",0,"1628",1321
13,3,2967,"HOBOKEN",0,"1612",1322
13,3,2968,"HOBOKEN",0,"1620",1323
13,3,2969,"HOBOKEN",0,"1618",1324
13,3,2970,"HOBOKEN",0,"1626",1325
13,3,2971,"HOBOKEN",0,"1610",1326
13,3,2972,"HOBOKEN",0,"1622",1327
13,3,2973,"HOBOKEN",0,"1624",1328
13,3,2974,"HOBOKEN",0,"1614",1329
13,21,2975,"HOBOKEN",0,"1636",1330
13,3,2976,"HOBOKEN",0,"1602",1331
13,3,2977,"HOBOKEN",0,"1604",1332
13,3,2978,"HOBOKEN",0,"1608",1333
13,3,2979,"HOBOKEN",0,"1630",1334
13,3,2980,"HOBOKEN",0,"1632",1335
13,3,2981,"HOBOKEN",0,"1634",1336
13,3,2982,"HOBOKEN",0,"1606",1337
13,3,2983,"HOBOKEN",0,"1650",1338
13,3,2984,"HOBOKEN",0,"1652",1339
13,3,2985,"HOBOKEN",0,"1616",1340
13,4,2986,"HOBOKEN",0,"9690",1341
13,4,2987,"HOBOKEN",0,"9692",1342
13,5,2988,"HOBOKEN",0,"9690",1343
13,6,2989,"HOBOKEN",0,"9600",1344
13,6,2990,"HOBOKEN",0,"9602",1345
13,6,2991,"HOBOKEN",0,"9604",1346
13,6,2992,"HOBOKEN",0,"9606",1347
13,6,2993,"HOBOKEN",0,"9608",1348
13,6,2994,"HOBOKEN",0,"9612",1349
13,6,2995,"HOBOKEN",0,"9614",1350
13,6,2996,"HOBOKEN",0,"9618",1351
13,6,2997,"HOBOKEN",0,"9626",1352
13,22,2998,"SPRING VALLEY",1,"2101",1353
13,1,2999,"SPRING VALLEY",1,"2103",1354
13,1,3000,"SPRING VALLEY",1,"2107",1355
13,1,3001,"SPRING VALLEY",1,"2111",1356
