route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,9422,10762266,Grand Central Terminal,1299,1,,5,1,0
3,9422,10762267,Stamford,1300,0,,16,1,0
3,9422,10762268,Grand Central Terminal,1301,1,,5,1,0
3,9422,10762269,Stamford,1302,0,,16,1,0
3,9422,10762270,Grand Central Terminal,1303,1,,5,1,0
3,9422,10762271,Stamford,1304,0,,16,1,0
3,9422,10762272,Grand Central Terminal,1305,1,,5,1,0
3,9422,10762273,Stamford,1306,0,,16,1,0
3,9422,10762274,Stamford,1308,0,,16,1,0
3,9422,10762275,Grand Central Terminal,1309,1,,5,1,0
3,9422,10762276,Stamford,1310,0,,16,1,0
3,9422,10762277,Stamford,1312,0,,16,1,0
3,9422,10762278,Stamford,1314,0,,16,1,0
3,9422,10762279,Stamford,1316,0,,16,1,0
3,9422,10762280,Stamford,1318,0,,16,1,0
3,9422,10762281,Stamford,1320,0,,16,1,0
3,9422,10762282,Grand Central Terminal,1321,1,,5,1,0
3,9422,10762283,Stamford,1322,0,,16,1,0
3,9422,10762284,Stamford,1326,0,,16,1,0
3,9422,10762285,Stamford,1330,0,,16,1,0
3,9422,10762286,Stamford,1334,0,,16,1,0
3,9422,10762287,Grand Central Terminal,1335,1,,5,1,0
3,9422,10762288,Stamford,1336,0,,16,1,0
3,9422,10762289,Stamford,1338,0,,16,1,0
3,9422,10762290,Stamford,1340,0,,16,1,0
3,9422,10762291,Stamford,1342,0,,16,1,0
3,9422,10762292,Stamford,1346,0,,16,1,0
3,9422,10762293,Grand Central Terminal,1347,1,,5,1,0
3,9422,10762294,Grand Central Terminal,1351,1,,5,1,0
3,9422,10762295,Stamford,1352,0,,16,1,0
3,9422,10762296,Grand Central Terminal,1355,1,,5,1,0
3,9422,10762297,Grand Central Terminal,1359,1,,5,1,0
3,9422,10762298,Stamford,1360,0,,16,1,0
3,9422,10762299,Grand Central Terminal,1361,1,,5,1,0
3,9422,10762300,Old Greenwich,1362,0,,16,1,0
3,9422,10762301,Grand Central Terminal,1363,1,,5,1,0
3,9422,10762302,Grand Central Terminal,1365,1,,5,1,0
3,9422,10762303,Grand Central Terminal,1367,1,,5,1,0
3,9422,10762304,Stamford,1368,0,,16,1,0
3,9422,10762305,Grand Central Terminal,1369,1,,5,1,0
3,9422,10762307,Grand Central Terminal,1371,1,,5,1,0
3,9422,10762308,Grand Central Terminal,1373,1,,5,1,0
3,9422,10762309,Stamford,1374,0,,16,1,0
3,9422,10762310,Grand Central Terminal,1375,1,,5,1,0
3,9422,10762311,Grand Central Terminal,1379,1,,5,1,0
3,9422,10762312,Grand Central Terminal,1381,1,,5,1,0
3,9422,10762313,Stamford,1382,0,,16,1,0
3,9422,10762314,Grand Central Terminal,1383,1,,5,1,0
3,9422,10762315,Stamford,1384,0,,16,1,0
3,9422,10762316,Grand Central Terminal,1385,1,,5,1,0
3,9422,10762317,Stamford,1386,0,,16,1,0
3,9422,10762318,Grand Central Terminal,1387,1,,5,1,0
3,9422,10762319,Grand Central Terminal,1389,1,,5,1,0
3,9422,10762320,Stamford,1390,0,,16,1,0
3,9422,10762321,Grand Central Terminal,1391,1,,5,1,0
3,9422,10762322,Stamford,1394,0,,16,1,0
3,9422,10762323,Grand Central Terminal,1395,1,,5,1,0
3,9422,10762324,Grand Central Terminal,1397,1,,5,1,0
3,9422,10762325,Stamford,1398,0,,16,1,0
3,9422,10762326,Grand Central Terminal,1399,1,,5,1,0
3,9422,10762327,New Haven,1402,0,,16,1,0
3,9422,10762328,Stamford,1404,0,,16,1,0
3,9422,10762329,Stamford,1406,0,,16,1,0
3,9422,10762331,New Haven,1416,0,,16,1,0
3,9422,10762332,Grand Central Terminal,1471,1,,5,1,0
3,9422,10762333,Grand Central Terminal,1473,1,,5,1,0
3,9422,10762335,Grand Central Terminal,1497,1,,5,1,0
3,9422,10762336,New Haven,1500,0,,16,1,0
3,9422,10762337,New Haven,1502,0,,16,1,0
3,9422,10762338,Grand Central Terminal,1503,1,,5,1,0
3,9422,10762339,New Haven-State St,1504,0,,16,1,0
3,9422,10762340,New Haven-State St,1506,0,,16,1,0
3,9422,10762341,Grand Central Terminal,1507,1,,5,1,0
3,9422,10762342,New Haven,1508,0,,16,1,0
3,9422,10762343,New Haven-State St,1510,0,,16,1,0
3,9422,10762344,New Haven,1512,0,,16,1,0
3,9422,10762345,Grand Central Terminal,1513,1,,5,1,0
3,9422,10762346,New Haven-State St,1514,0,,16,1,0
3,9422,10762347,New Haven,1516,0,,16,1,0
3,9422,10762348,New Haven-State St,1518,0,,16,1,0
3,9422,10762349,New Haven,1520,0,,16,1,0
3,9422,10762350,New Haven,1522,0,,16,1,0
3,9422,10762351,New Haven,1526,0,,16,1,0
3,9422,10762352,New Haven,1530,0,,16,1,0
3,9422,10762353,New Haven,1534,0,,16,1,0
3,9422,10762354,New Haven,1536,0,,16,1,0
3,9422,10762355,Grand Central Terminal,1537,1,,5,1,0
3,9422,10762356,New Haven,1538,0,,16,1,0
3,9422,10762357,New Haven,1540,0,,16,1,0
3,9422,10762358,Grand Central Terminal,1541,1,,5,1,0
3,9422,10762359,New Haven,1542,0,,16,1,0
3,9422,10762360,New Haven,1546,0,,16,1,0
3,9422,10762361,Grand Central Terminal,1551,1,,5,1,0
3,9422,10762362,New Haven,1554,0,,16,1,0
3,9422,10762363,Grand Central Terminal,1555,1,,5,1,0
3,9422,10762364,Grand Central Terminal,1559,1,,5,1,0
3,9422,10762365,Grand Central Terminal,1561,1,,5,1,0
3,9422,10762366,New Haven,1562,0,,16,1,0
3,9422,10762367,Grand Central Terminal,1563,1,,5,1,0
3,9422,10762368,Grand Central Terminal,1565,1,,5,1,0
3,9422,10762369,Grand Central Terminal,1567,1,,5,1,0
3,9422,10762370,Grand Central Terminal,1569,1,,5,1,0
3,9422,10762371,Grand Central Terminal,1571,1,,5,1,0
3,9422,10762372,Grand Central Terminal,1573,1,,5,1,0
3,9422,10762373,New Haven,1574,0,,16,1,0
3,9422,10762374,Grand Central Terminal,1575,1,,5,1,0
3,9422,10762375,New Haven,1576,0,,16,1,0
3,9422,10762376,Grand Central Terminal,1577,1,,5,1,0
3,9422,10762377,Grand Central Terminal,1579,1,,5,1,0
3,9422,10762378,Grand Central Terminal,1581,1,,5,1,0
3,9422,10762379,New Haven,1582,0,,16,1,0
3,9422,10762380,Grand Central Terminal,1583,1,,5,1,0
3,9422,10762381,New Haven,1584,0,,16,1,0
3,9422,10762382,New Haven,1586,0,,16,1,0
3,9422,10762383,Grand Central Terminal,1587,1,,5,1,0
3,9422,10762384,New Haven,1590,0,,16,1,0
3,9422,10762385,Grand Central Terminal,1591,1,,5,1,0
3,9422,10762386,New Haven,1594,0,,16,1,0
3,9422,10762387,Grand Central Terminal,1595,1,,5,1,0
3,9422,10762388,Grand Central Terminal,1597,1,,5,1,0
3,9422,10762389,New Haven,1598,0,,16,1,0
3,9422,10762390,Grand Central Terminal,1599,1,,5,1,0
4,9422,10762393,New Canaan,1710,0,,19,1,0
4,9422,10762394,New Canaan,1712,0,,19,1,0
4,9422,10762395,New Canaan,1716,0,,19,1,0
4,9422,10762396,New Canaan,1718,0,,19,1,0
4,9422,10762398,New Canaan,1722,0,,19,1,0
4,9422,10762399,New Canaan,1726,0,,19,1,0
4,9422,10762401,New Canaan,1730,0,,19,1,0
4,9422,10762402,New Canaan,1734,0,,19,1,0
4,9422,10762403,Grand Central Terminal,1735,1,,8,1,0
4,9422,10762404,New Canaan,1738,0,,19,1,0
4,9422,10762406,New Canaan,1740,0,,19,1,0
4,9422,10762407,Stamford,1741,1,,8,1,0
4,9422,10762408,Stamford,1745,1,,8,1,0
4,9422,10762410,New Canaan,1750,0,,19,1,0
4,9422,10762411,Stamford,1751,1,,8,1,0
4,9422,10762412,Stamford,1755,1,,8,1,0
4,9422,10762413,Stamford,1759,1,,8,1,0
4,9422,10762415,Stamford,1763,1,,8,1,0
4,9422,10762416,Stamford,1767,1,,8,1,0
4,9422,10762418,Stamford,1771,1,,8,1,0
4,9422,10762419,Grand Central Terminal,1775,1,,8,1,0
4,9422,10762421,New Canaan,1782,0,,19,1,0
4,9422,10762422,New Canaan,1786,0,,19,1,0
4,9422,10762424,New Canaan,1790,0,,19,1,0
4,9422,10762425,New Canaan,1794,0,,19,1,0
4,9422,10762426,Stamford,1795,1,,8,1,0
4,9422,10762427,Stamford,1797,1,,8,1,0
4,9422,10762428,New Canaan,1798,0,,19,1,0
4,9422,10762429,Stamford,1799,1,,8,1,0
5,9422,10762430,Danbury,1806,0,,21,1,0
5,9422,10762431,Grand Central Terminal,1811,1,,10,1,0
5,9422,10762432,Danbury,1812,0,,21,1,0
5,9422,10762433,Danbury,1816,0,,21,1,0
5,9422,10762434,Danbury,1822,0,,21,1,0
5,9422,10762435,Danbury,1830,0,,21,1,0
5,9422,10762436,Grand Central Terminal,1831,1,,10,1,0
5,9422,10762437,Stamford,1837,1,,10,1,0
5,9422,10762438,Danbury,1838,0,,21,1,0
5,9422,10762439,Grand Central Terminal,1841,1,,10,1,0
5,9422,10762440,Danbury,1844,0,,21,1,0
5,9422,10762441,Danbury,1848,0,,21,1,0
5,9422,10762442,Stamford,1849,1,,10,1,0
5,9422,10762443,South Norwalk,1855,1,,10,1,0
5,9422,10762444,South Norwalk,1861,1,,10,1,0
5,9422,10762445,South Norwalk,1867,1,,10,1,0
5,9422,10762446,South Norwalk,1873,1,,10,1,0
5,9422,10762447,Danbury,1874,0,,21,1,0
5,9422,10762448,South Norwalk,1881,1,,10,1,0
5,9422,10762449,Danbury,1882,0,,21,1,0
5,9422,10762450,Stamford,1889,1,,10,1,0
5,9422,10762451,Danbury,1894,0,,21,1,0
5,9422,10762452,South Norwalk,1895,1,,10,1,0
5,9422,10762453,South Norwalk,1897,1,,10,1,0
6,9422,10762455,Waterbury,1906,0,,22,1,0
6,9422,10762456,Waterbury,1916,0,,22,1,0
6,9422,10762457,Waterbury,1922,0,,22,1,0
6,9422,10762458,Stamford,1925,1,,11,1,0
6,9422,10762459,Waterbury,1934,0,,22,1,0
6,9422,10762460,Bridgeport,1935,1,,11,1,0
6,9422,10762461,Waterbury,1944,0,,22,1,0
6,9422,10762462,Bridgeport,1951,1,,11,1,0
6,9422,10762463,Bridgeport,1963,1,,11,1,0
6,9422,10762464,Bridgeport,1971,1,,11,1,0
6,9422,10762465,Waterbury,1974,0,,22,1,0
6,9422,10762466,Bridgeport,1983,1,,11,1,0
6,9422,10762467,Waterbury,1990,0,,22,1,0
6,9422,10762468,Bridgeport,1991,1,,11,1,0
6,9422,10762469,Bridgeport,1997,1,,11,1,0
2,9422,10762564,Grand Central Terminal,304,1,,3,1,0
2,9422,10762565,North White Plains,307,0,,14,1,0
2,9422,10762566,North White Plains,309,0,,14,1,0
2,9422,10762568,Grand Central Terminal,312,1,,3,1,0
2,9422,10762571,Grand Central Terminal,316,1,,3,1,0
3,9422,10762572,Grand Central Terminal,3231,1,,5,1,0
3,9422,10762573,Grand Central Terminal,3233,1,,5,1,0
3,9422,10762574,Harrison,3248,0,,16,1,0
3,9422,10762575,Grand Central Terminal,3313,1,,5,1,0
3,9422,10762576,Grand Central Terminal,3323,1,,5,1,0
3,9422,10762577,Grand Central Terminal,3325,1,,5,1,0
3,9422,10762578,Grand Central Terminal,3327,1,,5,1,0
3,9422,10762579,Grand Central Terminal,3331,1,,5,1,0
3,9422,10762580,Grand Central Terminal,3337,1,,5,1,0
3,9422,10762581,Grand Central Terminal,3339,1,,5,1,0
3,9422,10762582,Grand Central Terminal,3341,1,,5,1,0
3,9422,10762583,Stamford,3344,0,,16,1,0
3,9422,10762584,Grand Central Terminal,3345,1,,5,1,0
3,9422,10762585,Grand Central Terminal,3347,1,,5,1,0
3,9422,10762586,Stamford,3354,0,,16,1,0
3,9422,10762587,Stamford,3358,0,,16,1,0
3,9422,10762588,Stamford,3364,0,,16,1,0
3,9422,10762589,Stamford,3368,0,,16,1,0
3,9422,10762590,Stamford,3370,0,,16,1,0
3,9422,10762591,Stamford,3378,0,,16,1,0
3,9422,10762592,Stamford,3410,0,,16,1,0
3,9422,10762593,Grand Central Terminal,3417,1,,5,1,0
3,9422,10762594,Grand Central Terminal,3425,1,,5,1,0
2,9422,10762595,North White Plains,343,0,,14,1,0
3,9422,10762596,Grand Central Terminal,3433,1,,5,1,0
2,9422,10762597,North White Plains,345,0,,14,1,0
2,9422,10762598,North White Plains,349,0,,14,1,0
3,9422,10762599,Grand Central Terminal,3507,1,,5,1,0
3,9422,10762600,Grand Central Terminal,3511,1,,5,1,0
3,9422,10762601,Grand Central Terminal,3519,1,,5,1,0
3,9422,10762602,Grand Central Terminal,3525,1,,5,1,0
3,9422,10762603,Grand Central Terminal,3529,1,,5,1,0
2,9422,10762604,North White Plains,353,0,,14,1,0
3,9422,10762605,Grand Central Terminal,3531,1,,5,1,0
3,9422,10762606,Grand Central Terminal,3535,1,,5,1,0
3,9422,10762607,New Haven,3538,0,,16,1,0
3,9422,10762608,Grand Central Terminal,3539,1,,5,1,0
3,9422,10762609,New Haven,3544,0,,16,1,0
3,9422,10762610,Grand Central Terminal,3547,1,,5,1,0
3,9422,10762611,New Haven,3556,0,,16,1,0
3,9422,10762612,New Haven,3568,0,,16,1,0
3,9422,10762613,New Haven,3570,0,,16,1,0
3,9422,10762614,New Haven,3578,0,,16,1,0
3,9422,10762615,Grand Central Terminal,3581,1,,5,1,0
2,9422,10762616,North White Plains,359,0,,14,1,0
2,9422,10762617,North White Plains,363,0,,14,1,0
2,9422,10762618,Grand Central Terminal,366,1,,3,1,0
2,9422,10762619,Grand Central Terminal,368,1,,3,1,0
2,9422,10762620,Grand Central Terminal,370,1,,3,1,0
4,9422,10762621,Grand Central Terminal,3707,1,,8,1,0
4,9422,10762622,Grand Central Terminal,3711,1,,8,1,0
4,9422,10762623,Grand Central Terminal,3723,1,,8,1,0
2,9422,10762624,North White Plains,373,0,,14,1,0
4,9422,10762625,New Canaan,3758,0,,19,1,0
4,9422,10762626,New Canaan,3770,0,,19,1,0
4,9422,10762627,New Canaan,3776,0,,19,1,0
4,9422,10762628,Grand Central Terminal,3777,1,,8,1,0
4,9422,10762629,Stamford,3787,1,,8,1,0
4,9422,10762630,Stamford,3791,1,,8,1,0
5,9422,10762631,Grand Central Terminal,3819,1,,10,1,0
5,9422,10762632,Danbury,3860,0,,21,1,0
5,9422,10762633,Danbury,3868,0,,21,1,0
5,9422,10762634,Danbury,3890,0,,21,1,0
2,9422,10762637,Grand Central Terminal,4306,1,,3,1,0
2,9422,10762638,Grand Central Terminal,4308,1,,3,1,0
2,9422,10762639,North White Plains,4319,0,,14,1,0
2,9422,10762640,Grand Central Terminal,4326,1,,3,1,0
2,9422,10762641,Grand Central Terminal,4328,1,,3,1,0
2,9422,10762642,Grand Central Terminal,4332,1,,3,1,0
2,9422,10762643,Grand Central Terminal,4334,1,,3,1,0
2,9422,10762644,North White Plains,4351,0,,14,1,0
2,9422,10762645,North White Plains,4355,0,,14,1,0
2,9422,10762646,Crestwood,4365,0,,14,1,0
2,9422,10762647,North White Plains,4367,0,,14,1,0
2,9422,10762649,Grand Central Terminal,4512,1,,3,1,0
2,9422,10762650,Grand Central Terminal,4516,1,,3,1,0
2,9422,10762651,Grand Central Terminal,4518,1,,3,1,0
2,9422,10762652,Grand Central Terminal,4520,1,,3,1,0
2,9422,10762653,Grand Central Terminal,4524,1,,3,1,0
2,9422,10762654,Grand Central Terminal,4526,1,,3,1,0
2,9422,10762655,Grand Central Terminal,4532,1,,3,1,0
2,9422,10762656,Grand Central Terminal,4538,1,,3,1,0
2,9422,10762657,North White Plains,4557,0,,14,1,0
2,9422,10762658,Grand Central Terminal,4558,1,,3,1,0
2,9422,10762659,North White Plains,4563,0,,14,1,0
2,9422,10762660,Grand Central Terminal,4582,1,,3,1,0
2,9422,10762661,North White Plains,4583,0,,14,1,0
2,9422,10762662,Grand Central Terminal,4584,1,,3,1,0
2,9422,10762663,North White Plains,4587,0,,14,1,0
2,9422,10762664,Grand Central Terminal,4588,1,,3,1,0
2,9422,10762665,Grand Central Terminal,4606,1,,3,1,0
2,9422,10762666,Grand Central Terminal,4608,1,,3,1,0
2,9422,10762667,Grand Central Terminal,4610,1,,3,1,0
2,9422,10762668,Grand Central Terminal,4616,1,,3,1,0
2,9422,10762669,Grand Central Terminal,4620,1,,3,1,0
2,9422,10762670,Grand Central Terminal,4626,1,,3,1,0
2,9422,10762671,Grand Central Terminal,4628,1,,3,1,0
2,9422,10762672,Grand Central Terminal,4630,1,,3,1,0
2,9422,10762673,Grand Central Terminal,4634,1,,3,1,0
2,9422,10762674,Southeast,4639,0,,14,1,0
2,9422,10762675,Grand Central Terminal,4640,1,,3,1,0
2,9422,10762676,Southeast,4649,0,,14,1,0
2,9422,10762677,Southeast,4653,0,,14,1,0
2,9422,10762678,Southeast,4657,0,,14,1,0
2,9422,10762679,Southeast,4659,0,,14,1,0
2,9422,10762680,Southeast,4661,0,,14,1,0
2,9422,10762681,Southeast,4663,0,,14,1,0
2,9422,10762682,Southeast,4667,0,,14,1,0
2,9422,10762683,Southeast,4671,0,,14,1,0
2,9422,10762684,Southeast,4675,0,,14,1,0
1,9422,10762687,Grand Central Terminal,4710,1,,1,1,0
1,9422,10762688,Croton-Harmon,4713,0,,12,1,0
1,9422,10762689,Grand Central Terminal,4714,1,,1,1,0
1,9422,10762690,Grand Central Terminal,4716,1,,1,1,0
1,9422,10762691,Grand Central Terminal,4720,1,,1,1,0
1,9422,10762692,Grand Central Terminal,4726,1,,1,1,0
1,9422,10762694,Grand Central Terminal,4732,1,,1,1,0
1,9422,10762695,Grand Central Terminal,4734,1,,1,1,0
1,9422,10762696,Grand Central Terminal,4736,1,,1,1,0
1,9422,10762697,Grand Central Terminal,4738,1,,1,1,0
1,9422,10762699,Grand Central Terminal,4740,1,,1,1,0
1,9422,10762700,Grand Central Terminal,4742,1,,1,1,0
1,9422,10762701,Croton-Harmon,4743,0,,12,1,0
1,9422,10762702,Grand Central Terminal,4744,1,,1,1,0
1,9422,10762703,Grand Central Terminal,4746,1,,1,1,0
1,9422,10762705,Croton-Harmon,4759,0,,12,1,0
1,9422,10762707,Croton-Harmon,4761,0,,12,1,0
1,9422,10762708,Croton-Harmon,4763,0,,12,1,0
1,9422,10762709,Croton-Harmon,4767,0,,12,1,0
1,9422,10762710,Croton-Harmon,4777,0,,12,1,0
1,9422,10762714,Grand Central Terminal,4834,1,,1,1,0
1,9422,10762715,Poughkeepsie,4849,0,,12,1,0
1,9422,10762716,Poughkeepsie,4859,0,,12,1,0
1,9422,10762717,Poughkeepsie,4887,0,,12,1,0
1,9422,10762718,Poughkeepsie,4891,0,,12,1,0
2,9422,10762721,Southeast,4910,1,,3,1,0
2,9422,10762722,Grand Central Terminal,4916,1,,3,1,0
2,9422,10762723,Grand Central Terminal,4920,1,,3,1,0
2,9422,10762724,Southeast,4934,1,,3,1,0
2,9422,10762726,Wassaic,4949,0,,14,1,0
2,9422,10762728,Wassaic,4953,0,,14,1,0
2,9422,10762729,Wassaic,4961,0,,14,1,0
2,9422,10762730,Wassaic,4971,0,,14,1,0
2,9422,10762731,Southeast,4980,1,,3,1,0
2,9422,10762732,Grand Central Terminal,500,1,,3,1,0
2,9422,10762737,North White Plains,501,0,,14,1,0
2,9422,10762738,Grand Central Terminal,502,1,,3,1,0
2,9422,10762739,North White Plains,503,0,,14,1,0
2,9422,10762740,North White Plains,505,0,,14,1,0
2,9422,10762741,Grand Central Terminal,508,1,,3,1,0
2,9422,10762742,North White Plains,509,0,,14,1,0
2,9422,10762745,North White Plains,511,0,,14,1,0
2,9422,10762748,North White Plains,513,0,,14,1,0
2,9422,10762749,North White Plains,515,0,,14,1,0
2,9422,10762750,North White Plains,517,0,,14,1,0
2,9422,10762753,North White Plains,521,0,,14,1,0
2,9422,10762757,North White Plains,523,0,,14,1,0
2,9422,10762759,North White Plains,525,0,,14,1,0
2,9422,10762761,North White Plains,529,0,,14,1,0
2,9422,10762769,North White Plains,533,0,,14,1,0
2,9422,10762772,Grand Central Terminal,534,1,,3,1,0
2,9422,10762775,North White Plains,537,0,,14,1,0
2,9422,10762783,Grand Central Terminal,540,1,,3,1,0
2,9422,10762784,North White Plains,541,0,,14,1,0
2,9422,10762786,North White Plains,543,0,,14,1,0
2,9422,10762787,Grand Central Terminal,544,1,,3,1,0
2,9422,10762788,North White Plains,545,0,,14,1,0
2,9422,10762789,North White Plains,547,0,,14,1,0
2,9422,10762790,Grand Central Terminal,548,1,,3,1,0
2,9422,10762794,Grand Central Terminal,552,1,,3,1,0
2,9422,10762799,Grand Central Terminal,554,1,,3,1,0
2,9422,10762804,Grand Central Terminal,556,1,,3,1,0
2,9422,10762806,North White Plains,559,0,,14,1,0
2,9422,10762810,Grand Central Terminal,560,1,,3,1,0
2,9422,10762813,Grand Central Terminal,562,1,,3,1,0
2,9422,10762815,Grand Central Terminal,564,1,,3,1,0
2,9422,10762818,Grand Central Terminal,566,1,,3,1,0
2,9422,10762821,North White Plains,567,0,,14,1,0
2,9422,10762822,Grand Central Terminal,568,1,,3,1,0
2,9422,10762828,Grand Central Terminal,570,1,,3,1,0
2,9422,10762831,Grand Central Terminal,572,1,,3,1,0
2,9422,10762835,Grand Central Terminal,574,1,,3,1,0
2,9422,10762837,Grand Central Terminal,576,1,,3,1,0
2,9422,10762840,Grand Central Terminal,578,1,,3,1,0
2,9422,10762842,North White Plains,579,0,,14,1,0
2,9422,10762845,Grand Central Terminal,580,1,,3,1,0
2,9422,10762846,North White Plains,581,0,,14,1,0
2,9422,10762847,North White Plains,585,0,,14,1,0
2,9422,10762851,North White Plains,591,0,,14,1,0
2,9422,10762852,Grand Central Terminal,592,1,,3,1,0
2,9422,10762853,North White Plains,595,0,,14,1,0
2,9422,10762854,Grand Central Terminal,596,1,,3,1,0
2,9422,10762855,North White Plains,597,0,,14,1,0
2,9422,10762856,North White Plains,599,0,,14,1,0
2,9422,10762858,Grand Central Terminal,600,1,,3,1,0
2,9422,10762859,Southeast,601,0,,14,1,0
2,9422,10762860,Grand Central Terminal,602,1,,3,1,0
2,9422,10762861,Southeast,603,0,,14,1,0
2,9422,10762862,Grand Central Terminal,604,1,,3,1,0
2,9422,10762863,Southeast,605,0,,14,1,0
2,9422,10762864,Southeast,607,0,,14,1,0
2,9422,10762865,Southeast,609,0,,14,1,0
2,9422,10762866,Grand Central Terminal,610,1,,3,1,0
2,9422,10762867,Southeast,611,0,,14,1,0
2,9422,10762868,Southeast,613,0,,14,1,0
2,9422,10762869,Southeast,615,0,,14,1,0
2,9422,10762870,Southeast,617,0,,14,1,0
2,9422,10762871,Southeast,621,0,,14,1,0
2,9422,10762872,Southeast,625,0,,14,1,0
2,9422,10762873,Southeast,629,0,,14,1,0
2,9422,10762875,Southeast,633,0,,14,1,0
2,9422,10762876,Southeast,635,0,,14,1,0
2,9422,10762877,Grand Central Terminal,638,1,,3,1,0
2,9422,10762879,Southeast,641,0,,14,1,0
2,9422,10762880,Southeast,643,0,,14,1,0
2,9422,10762881,Grand Central Terminal,644,1,,3,1,0
2,9422,10762882,Southeast,647,0,,14,1,0
2,9422,10762883,Grand Central Terminal,648,1,,3,1,0
2,9422,10762884,Southeast,649,0,,14,1,0
2,9422,10762885,Grand Central Terminal,652,1,,3,1,0
2,9422,10762886,Grand Central Terminal,656,1,,3,1,0
2,9422,10762888,Grand Central Terminal,660,1,,3,1,0
2,9422,10762889,Grand Central Terminal,662,1,,3,1,0
2,9422,10762890,Grand Central Terminal,664,1,,3,1,0
2,9422,10762891,Grand Central Terminal,668,1,,3,1,0
2,9422,10762893,Grand Central Terminal,670,1,,3,1,0
2,9422,10762894,Grand Central Terminal,672,1,,3,1,0
2,9422,10762895,Grand Central Terminal,674,1,,3,1,0
2,9422,10762896,Grand Central Terminal,676,1,,3,1,0
2,9422,10762897,Grand Central Terminal,678,1,,3,1,0
2,9422,10762898,Southeast,679,0,,14,1,0
2,9422,10762899,Grand Central Terminal,680,1,,3,1,0
2,9422,10762900,Southeast,681,0,,14,1,0
2,9422,10762901,Southeast,683,0,,14,1,0
2,9422,10762902,Grand Central Terminal,684,1,,3,1,0
2,9422,10762903,Southeast,685,0,,14,1,0
2,9422,10762904,Southeast,687,0,,14,1,0
2,9422,10762905,Grand Central Terminal,688,1,,3,1,0
2,9422,10762906,Southeast,691,0,,14,1,0
2,9422,10762907,Grand Central Terminal,692,1,,3,1,0
2,9422,10762908,Southeast,695,0,,14,1,0
2,9422,10762909,Grand Central Terminal,696,1,,3,1,0
2,9422,10762910,Southeast,697,0,,14,1,0
2,9422,10762911,Grand Central Terminal,698,1,,3,1,0
2,9422,10762912,Southeast,699,0,,14,1,0
1,9422,10762913,Grand Central Terminal,700,1,,1,1,0
1,9422,10762914,Croton-Harmon,701,0,,12,1,0
1,9422,10762915,Grand Central Terminal,702,1,,1,1,0
1,9422,10762916,Croton-Harmon,703,0,,12,1,0
1,9422,10762917,Grand Central Terminal,704,1,,1,1,0
1,9422,10762918,Croton-Harmon,705,0,,12,1,0
1,9422,10762919,Croton-Harmon,707,0,,12,1,0
1,9422,10762920,Grand Central Terminal,708,1,,1,1,0
1,9422,10762921,Croton-Harmon,709,0,,12,1,0
1,9422,10762922,Croton-Harmon,711,0,,12,1,0
1,9422,10762923,Grand Central Terminal,712,1,,1,1,0
1,9422,10762924,Croton-Harmon,713,0,,12,1,0
1,9422,10762925,Croton-Harmon,715,0,,12,1,0
1,9422,10762926,Croton-Harmon,717,0,,12,1,0
1,9422,10762927,Croton-Harmon,719,0,,12,1,0
1,9422,10762928,Croton-Harmon,721,0,,12,1,0
1,9422,10762929,Grand Central Terminal,724,1,,1,1,0
1,9422,10762930,Croton-Harmon,725,0,,12,1,0
1,9422,10762931,Croton-Harmon,729,0,,12,1,0
1,9422,10762932,Grand Central Terminal,732,1,,1,1,0
1,9422,10762933,Croton-Harmon,733,0,,12,1,0
1,9422,10762934,Croton-Harmon,737,0,,12,1,0
1,9422,10762935,Croton-Harmon,739,0,,12,1,0
1,9422,10762936,Grand Central Terminal,740,1,,1,1,0
1,9422,10762937,Croton-Harmon,741,0,,12,1,0
1,9422,10762938,Grand Central Terminal,742,1,,1,1,0
1,9422,10762939,Croton-Harmon,745,0,,12,1,0
1,9422,10762940,Croton-Harmon,747,0,,12,1,0
1,9422,10762941,Croton-Harmon,749,0,,12,1,0
1,9422,10762942,Grand Central Terminal,750,1,,1,1,0
1,9422,10762943,Croton-Harmon,753,0,,12,1,0
1,9422,10762944,Grand Central Terminal,754,1,,1,1,0
1,9422,10762945,Croton-Harmon,755,0,,12,1,0
1,9422,10762946,Grand Central Terminal,758,1,,1,1,0
1,9422,10762947,Grand Central Terminal,760,1,,1,1,0
1,9422,10762948,Grand Central Terminal,762,1,,1,1,0
1,9422,10762949,Grand Central Terminal,764,1,,1,1,0
1,9422,10762950,Croton-Harmon,765,0,,12,1,0
1,9422,10762951,Grand Central Terminal,766,1,,1,1,0
1,9422,10762952,Grand Central Terminal,768,1,,1,1,0
1,9422,10762953,Croton-Harmon,769,0,,12,1,0
1,9422,10762954,Grand Central Terminal,770,1,,1,1,0
1,9422,10762955,Croton-Harmon,771,0,,12,1,0
1,9422,10762956,Grand Central Terminal,772,1,,1,1,0
1,9422,10762957,Grand Central Terminal,774,1,,1,1,0
1,9422,10762958,Croton-Harmon,775,0,,12,1,0
1,9422,10762959,Grand Central Terminal,776,1,,1,1,0
1,9422,10762960,Grand Central Terminal,778,1,,1,1,0
1,9422,10762961,Grand Central Terminal,780,1,,1,1,0
1,9422,10762962,Croton-Harmon,781,0,,12,1,0
1,9422,10762963,Grand Central Terminal,782,1,,1,1,0
