shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
C5955902,40.7508057422,-73.4953081334,745
C5955902,40.7504479466,-73.4947606866,746
C5955902,40.7500903561,-73.4942130113,747
C5955902,40.7497330978,-73.4936649641,748
C5955902,40.7493755767,-73.4931172162,749
C5955902,40.7490176105,-73.4925699741,750
C5955902,40.7486596172,-73.4920227657,751
C5955902,40.7483024887,-73.4914745845,752
C5955902,40.747945383,-73.4909263803,753
C5955902,40.7475876917,-73.4903788391,754
C5955902,40.7472300396,-73.4898312566,755
C5955902,40.7468724893,-73.489283562,756
C5955902,40.7465150894,-73.4887357007,757
C5955902,40.7461577643,-73.4881877578,758
C5955902,40.7458003433,-73.4876399262,759
C5955902,40.7454426819,-73.4870923688,760
C5955902,40.7450852074,-73.4865446033,761
C5955902,40.7447278354,-73.4859967253,762
C5955902,40.7443698457,-73.4854495478,763
C5955902,40.7440119211,-73.4849022999,764
C5955902,40.743654678,-73.4843542852,765
C5955902,40.7432972417,-73.4838064915,766
C5955902,40.7429392513,-73.4832593264,767
C5955902,40.7425817801,-73.482711578,768
C5955902,40.7422244637,-73.4821636576,769
C5955902,40.7418672988,-73.4816155694,770
C5955902,40.7415101207,-73.4810674989,771
C5955902,40.7411526413,-73.4805197719,772
C5955902,40.740794594,-73.4799726887,773
C5955902,40.7404368937,-73.479425216,774
C5955902,40.7400796666,-73.4788772129,775
C5955902,40.7397220491,-73.4783296535,776
C5955902,40.7393644295,-73.4777820987,777
C5955902,40.7390066585,-73.4772347184,778
C5955902,40.7386492657,-73.4766869164,779
C5955902,40.7382923088,-73.4761386241,780
C5955902,40.7379358835,-73.4755897373,781
C5955902,40.737579164,-73.475041184,782
C5955902,40.7372226966,-73.4744923552,783
C5955902,40.7368649392,-73.4739449768,784
C5955902,40.7365078819,-73.473396815,785
C5955902,40.7361496526,-73.4728499779,786
C5955902,40.7357917725,-73.4723027467,787
C5955902,40.7354334908,-73.4717559726,788
C5955902,40.7350746054,-73.4712098861,789
C5955902,40.7347156327,-73.470663902,790
C5955902,40.7343569446,-73.4701175984,791
C5955902,40.7339994876,-73.4695699305,792
C5955902,40.7336416647,-73.4690226635,793
C5955902,40.7332901083,-73.4684684734,794
C5955902,40.7329588871,-73.4678934161,795
C5955902,40.7326597874,-73.467288674,796
C5955902,40.7323945553,-73.466657237,797
C5955902,40.7321649805,-73.4660021283,798
C5955902,40.7319700848,-73.465327824,799
C5955902,40.7318122172,-73.4646370409,800
C5955902,40.7316879527,-73.4639344774,801
C5955902,40.731604253,-73.463221637,802
C5955902,40.7315583821,-73.4625028601,803
C5955902,40.731552452,-73.4617815801,804
C5955902,40.7315845347,-73.4610615507,805
C5955902,40.7316544773,-73.4603460835,806
C5955902,40.7317635265,-73.4596391703,807
C5955902,40.7319054511,-73.4589423135,808
C5955902,40.7320611942,-73.4582503328,809
C5955902,40.7322182825,-73.4575588736,810
C5955902,40.7323751372,-73.4568673207,811
C5955902,40.7325316173,-73.4561756203,812
C5955902,40.7326893676,-73.4554844154,813
C5955902,40.7328464339,-73.4547929402,814
C5955902,40.7330036332,-73.4541015154,815
C5955902,40.7331609057,-73.4534101178,816
C5955902,40.7333184119,-73.4527188107,817
C5955902,40.7334756334,-73.45202739,818
C5955902,40.7336333474,-73.4513361623,819
C5955902,40.7337899645,-73.4506445013,820
C5955902,40.7339464533,-73.4499527901,821
C5955902,40.7341041954,-73.4492615688,822
C5955902,40.7342606942,-73.4485698575,823
C5955902,40.7344179532,-73.4478784437,824
C5955902,40.7345749535,-73.4471869265,825
C5955902,40.7347323612,-73.4464955656,826
C5955902,40.734889658,-73.4458041603,827
C5955902,40.7350457825,-73.4451122947,828
C5955902,40.7352033366,-73.4444209878,829
C5955902,40.7353603982,-73.4437294866,830
C5955902,40.7355169866,-73.4430377969,831
C5955902,40.7356741446,-73.4423463279,832
C5955902,40.735831464,-73.4416549208,833
C5955902,40.735988676,-73.4409634698,834
C5955902,40.7361452872,-73.4402717818,835
C5955902,40.7363027369,-73.439580425,836
C5955902,40.7364593987,-73.4388887586,837
C5955902,40.7366162775,-73.4381971935,838
C5955902,40.7367748471,-73.4375063047,839
C5955902,40.736931486,-73.4368146461,840
C5955902,40.7370882384,-73.4361230069,841
C5955902,40.7372457918,-73.435431678,842
C5955902,40.7374023586,-73.4347399594,843
C5955902,40.7375597234,-73.434048555,844
C5955902,40.73771673,-73.4333570112,845
C5955902,40.7378742616,-73.4326656696,846
C5955902,40.7380313123,-73.4319741361,847
C5955902,40.7381874845,-73.4312822555,848
C5955902,40.7383449839,-73.4305908935,849
C5955902,40.7385026958,-73.4298996133,850
C5955902,40.7386595871,-73.429208009,851
C5955902,40.7388165243,-73.4285164208,852
C5955902,40.7389735824,-73.4278248784,853
C5955902,40.7391301517,-73.4271331434,854
C5955902,40.7392869594,-73.4264415025,855
C5955902,40.739445096,-73.4257503804,856
C5955902,40.7396035723,-73.4250593909,857
C5955902,40.7397623324,-73.4243685124,858
C5955902,40.739920492,-73.4236773959,859
C5955902,40.7400776317,-73.4229858754,860
C5955902,40.7402345602,-73.4222942698,861
C5955902,40.7403897914,-73.4216020022,862
C5955902,40.7405464171,-73.4209102755,863
C5955902,40.7407026857,-73.4202184062,864
C5955902,40.7408582402,-73.4195262573,865
C5955902,40.7410094687,-73.4188324719,866
C5955902,40.7411561886,-73.4181370101,867
C5955902,40.7413082125,-73.4174435191,868
C5955902,40.7414556965,-73.4167483313,869
C5955902,40.7416101541,-73.4160557678,870
C5955902,40.7417674142,-73.4153642791,871
C5955902,40.7419242295,-73.4146726119,872
C5955902,40.742081629,-73.4139811716,873
C5955902,40.7422387777,-73.4132896309,874
C5955902,40.7423955258,-73.4125979315,875
C5955902,40.742552268,-73.4119062281,876
C5955902,40.742709332,-73.4112146494,877
C5955902,40.7428666003,-73.4105231491,878
C5955902,40.7430238454,-73.4098316382,879
C5955902,40.7431808425,-73.4091400284,880
C5955902,40.7433383274,-73.4084486093,881
C5955902,40.743494976,-73.4077568608,882
C5955902,40.743653089,-73.4070656864,883
C5955902,40.7438105963,-73.4063742706,884
C5955902,40.7439677256,-73.4056827046,885
C5955902,40.7441241549,-73.4049908626,886
C5955902,40.7442811801,-73.4042992524,887
C5955902,40.7444386635,-73.4036078206,888
C5955902,40.7445951532,-73.4029160009,889
C5955902,40.7447537592,-73.4022250174,890
C5955902,40.7449106708,-73.4015333573,891
C5955902,40.7450675192,-73.4008416694,892
C5955902,40.7452244384,-73.4001500076,893
C5955902,40.7453814528,-73.3994583817,894
C5955902,40.7455389211,-73.3987669325,895
C5955902,40.7456958712,-73.3980752784,896
C5955902,40.7458526878,-73.3973835703,897
C5955902,40.7460102277,-73.3966921444,898
C5955902,40.7461671341,-73.396000468,899
C5955902,40.7463238425,-73.3953087123,900
C5955902,40.7464810517,-73.3946171515,901
C5955902,40.7466381397,-73.3939255415,902
C5955902,40.7467948903,-73.3932337975,903
C5955902,40.7469521685,-73.3925422589,904
C5955902,40.7471095526,-73.3918507602,905
C5955902,40.7472672032,-73.3911593649,906
C5955902,40.7474246223,-73.3904678772,907
C5955902,40.7475816474,-73.3897762336,908
C5955902,40.7477395761,-73.3890849448,909
C5955902,40.7478958823,-73.3883930158,910
C5955902,40.7480523814,-73.3877011603,911
C5955902,40.7482096549,-73.3870096069,912
C5955902,40.7483670013,-73.3863180804,913
C5955902,40.7485237823,-73.3856263306,914
C5955902,40.7486802174,-73.3849344442,915
C5955902,40.7488387092,-73.3842433667,916
C5955902,40.7489967308,-73.3835521018,917
C5955902,40.7491534401,-73.3828603173,918
C5955902,40.7493115884,-73.3821690983,919
C5955902,40.7494696036,-73.3814778248,920
C5955902,40.7496266686,-73.3807861746,921
C5955902,40.7497836567,-73.3800944926,922
C5955902,40.7499413276,-73.3794030779,923
C5955902,40.7500987716,-73.3787115726,924
C5955902,40.7502553931,-73.3780197421,925
C5955902,40.7504124942,-73.3773280979,926
C5955902,40.7505701226,-73.3766366597,927
C5955902,40.7507274329,-73.3759450949,928
C5955902,40.7508841906,-73.3752533111,929
C5955902,40.751041351,-73.3745616838,930
C5955902,40.7511986026,-73.3738700906,931
C5955902,40.7513558243,-73.3731784841,932
C5955902,40.7515134451,-73.3724870331,933
C5955902,40.7516706418,-73.3717954135,934
C5955902,40.7518276441,-73.3711037159,935
C5955902,40.7519844658,-73.3704119458,936
C5955902,40.752142071,-73.3697204824,937
C5955902,40.7522995413,-73.3690289643,938
C5955902,40.7524562875,-73.3683371598,939
C5955902,40.7526128492,-73.3676452818,940
C5955902,40.7527702764,-73.3669537417,941
C5955902,40.7529276705,-73.3662621867,942
C5955902,40.7530846623,-73.365570472,943
C5955902,40.7532415264,-73.3648787057,944
C5955902,40.7533989694,-73.364187165,945
C5955902,40.7535561576,-73.3634955225,946
C5955902,40.7537133259,-73.3628038705,947
C5955902,40.7538707206,-73.3621123058,948
C5955902,40.7540280501,-73.3614207142,949
C5955902,40.7541866057,-73.3607296076,950
C5955902,40.754344338,-73.3600381721,951
C5955902,40.7545017177,-73.359346595,952
C5955902,40.7546595221,-73.3586551839,953
C5955902,40.7548177767,-73.3579639489,954
C5955902,40.754975523,-73.3572725117,955
C5955902,40.7551327803,-73.35658088,956
C5955902,40.7552905229,-73.3558894378,957
C5955902,40.7554484227,-73.355198056,958
C5955902,40.7556060171,-73.3545065522,959
C5955902,40.7557634081,-73.3538149664,960
C5955902,40.7559208743,-73.3531234087,961
C5955902,40.7560784032,-73.352431874,962
C5955902,40.7562360717,-73.3517403928,963
C5955902,40.7563939509,-73.351048993,964
C5955902,40.756551635,-73.3503575146,965
C5955902,40.7567091753,-73.3496659779,966
C5955902,40.7568667115,-73.3489744379,967
C5955902,40.7570242512,-73.3482828976,968
C5955902,40.757181911,-73.3475914031,969
C5955902,40.7573396098,-73.3468999223,970
C5955902,40.7574973044,-73.3462084382,971
C5955902,40.7576550112,-73.3455169573,972
C5955902,40.7578128049,-73.3448255091,973
C5955902,40.7579706085,-73.3441340631,974
C5955902,40.758128408,-73.3434426138,975
C5955902,40.7582861083,-73.3427511239,976
C5955902,40.7584436531,-73.3420595709,977
C5955902,40.7586012108,-73.3413680214,978
C5955902,40.7587590583,-73.3406765846,979
C5955902,40.7589170017,-73.339985184,980
C5955902,40.7590749409,-73.3392937801,981
C5955902,40.7592327018,-73.3386023042,982
C5955902,40.7593902198,-73.3379107309,983
C5955902,40.7595477535,-73.3372191621,984
C5955902,40.7597056559,-73.3365277373,985
C5955902,40.7598636897,-73.3358363626,986
C5955902,40.7600216399,-73.3351449533,987
C5955902,40.7601790311,-73.3344533219,988
C5955902,40.7603363108,-73.333761645,989
C5955902,40.7604936056,-73.3330699724,990
C5955902,40.7606516332,-73.3323785875,991
C5955902,40.7608084537,-73.3316867332,992
C5955902,40.7609665924,-73.3309953934,993
C5955902,40.7611252527,-73.3303042548,994
C5955902,40.7612824126,-73.3296125217,995
C5955902,40.761439578,-73.3289207884,996
C5955902,40.7615980278,-73.3282295619,997
C5955902,40.7617562722,-73.3275382518,998
C5955902,40.7619129497,-73.3268463236,999
C5955902,40.7620706687,-73.3261548022,1000
C5955902,40.7622288915,-73.3254634779,1001
C5955902,40.762386621,-73.3247719576,1002
C5955902,40.7625434782,-73.3240800922,1003
C5955902,40.7627010908,-73.3233885221,1004
C5955902,40.7628587616,-73.322696973,1005
C5955902,40.7630163571,-73.3220053926,1006
C5955902,40.7631741149,-73.3213138746,1007
C5955902,40.7633320329,-73.3206224182,1008
C5955902,40.7634900626,-73.3199310049,1009
C5955902,40.7636473328,-73.3192392901,1010
C5955902,40.7638046561,-73.3185475944,1011
C5955902,40.7639622585,-73.3178560073,1012
C5955902,40.7641198621,-73.3171644192,1013
C5955902,40.7642774782,-73.316472834,1014
C5955902,40.764435219,-73.3157812962,1015
C5955902,40.7645925597,-73.3150895994,1016
C5955902,40.7647492365,-73.3143976435,1017
C5955902,40.7649071139,-73.3137061557,1018
C5955902,40.7650647671,-73.3130145768,1019
C5955902,40.7652222661,-73.3123229361,1020
C5955902,40.7653801992,-73.3116314684,1021
C5955902,40.7655374808,-73.3109397391,1022
C5955902,40.7656950114,-73.3102481055,1023
C5955902,40.7658522704,-73.3095563637,1024
C5955902,40.7660094489,-73.3088645882,1025
C5955902,40.7661669262,-73.3081729286,1026
C5955902,40.7663243823,-73.3074812589,1027
C5955902,40.7664817769,-73.3067895634,1028
C5955902,40.7666392452,-73.3060978957,1029
C5955902,40.7667976093,-73.30540658,1030
C5955902,40.7669555383,-73.3047150905,1031
C5955902,40.7671128328,-73.3040233492,1032
C5955902,40.7672699744,-73.303331546,1033
C5955902,40.7674274485,-73.3026398722,1034
C5955902,40.7675854404,-73.3019484015,1035
C5955902,40.7677422881,-73.3012564804,1036
C5955902,40.7678999263,-73.3005648669,1037
C5955902,40.768057879,-73.2998733755,1038
C5955902,40.7682152598,-73.2991816581,1039
C5955902,40.7683733405,-73.2984902141,1040
C5955902,40.7685311792,-73.297798673,1041
C5955902,40.7686891861,-73.297107197,1042
C5955902,40.7688462893,-73.2964153654,1043
C5955902,40.7690027487,-73.2957232773,1044
C5955902,40.7691604048,-73.2950316574,1045
C5955902,40.7693183567,-73.2943401523,1046
C5955902,40.7694759893,-73.2936485198,1047
C5955902,40.7696323551,-73.2929563887,1048
C5955902,40.7697894689,-73.2922645491,1049
C5955902,40.7699471928,-73.2915729475,1050
C5955902,40.7701046926,-73.2908812559,1051
C5955902,40.7702610493,-73.2901891156,1052
C5955902,40.7704188725,-73.2894975509,1053
C5955902,40.7705762511,-73.288805807,1054
C5955902,40.7707341246,-73.2881142571,1055
C5955902,40.7708910828,-73.2874223467,1056
C5955902,40.7710486664,-73.2867306801,1057
C5955902,40.7712057397,-73.2860388093,1058
C5955902,40.7713629063,-73.2853469736,1059
C5955902,40.7715202427,-73.2846552121,1060
C5955902,40.7716778409,-73.2839636072,1061
C5955902,40.7718352512,-73.2832718717,1062
C5955902,40.77199183,-73.2825797993,1063
C5955902,40.7721495406,-73.2818881701,1064
C5955902,40.772307246,-73.2811965383,1065
C5955902,40.7724641976,-73.2805046073,1066
C5955902,40.7726214938,-73.2798128104,1067
C5955902,40.7727782757,-73.2791208104,1068
C5955902,40.7729358044,-73.2784291021,1069
C5955902,40.7730933328,-73.2777373915,1070
C5955902,40.773250741,-73.2770456335,1071
C5955902,40.7734077504,-73.2763537187,1072
C5955902,40.7735636434,-73.2756613863,1073
C5955902,40.7737220432,-73.2749700293,1074
C5955902,40.7738797074,-73.2742783641,1075
C5955902,40.7740375729,-73.273586776,1076
C5955902,40.7741947299,-73.2728949073,1077
C5955902,40.7743512089,-73.2722027709,1078
C5955902,40.7745080136,-73.2715107612,1079
C5955902,40.774665735,-73.2708191096,1080
C5955902,40.7748243165,-73.2701278003,1081
C5955902,40.7749801528,-73.2694354158,1082
C5955902,40.7751368609,-73.2687433628,1083
C5955902,40.7752950917,-73.2680519136,1084
C5955902,40.7754516238,-73.2673597896,1085
C5955902,40.775609027,-73.2666680034,1086
C5955902,40.7757659551,-73.2659760288,1087
C5955902,40.7759234743,-73.2652842854,1088
C5955902,40.7760798096,-73.2645920854,1089
C5955902,40.7762377353,-73.2639005018,1090
C5955902,40.776394462,-73.2632084423,1091
C5955902,40.7765516356,-73.2625165562,1092
C5955902,40.7767084986,-73.2618245459,1093
C5955902,40.7768655799,-73.2611326204,1094
C5955902,40.7770233814,-73.26044098,1095
C5955902,40.777180219,-73.259748955,1096
C5955902,40.7773373972,-73.2590570623,1097
C5955902,40.7774941705,-73.2583650111,1098
C5955902,40.777651653,-73.2576732392,1099
C5955902,40.7778098709,-73.2569817583,1100
C5955902,40.7779658372,-73.2562893908,1101
C5955902,40.77812361,-73.255597724,1102
C5955902,40.778280371,-73.2549056576,1103
C5955902,40.7784371223,-73.2542135854,1104
C5955902,40.7785940315,-73.2535215744,1105
C5955902,40.7787521811,-73.2528300511,1106
C5955902,40.7789087826,-73.2521379159,1107
C5955902,40.7790655903,-73.2514458593,1108
C5955902,40.7792225538,-73.2507538621,1109
C5955902,40.7793797852,-73.2500619685,1110
C5955902,40.7795373112,-73.2493701896,1111
C5955902,40.7796938985,-73.2486780403,1112
C5955902,40.7798508318,-73.2479860252,1113
C5955902,40.7800084851,-73.2472942915,1114
C5955902,40.7801655252,-73.2466023147,1115
C5955902,40.7803229198,-73.2459104756,1116
C5955902,40.7804793648,-73.2452182632,1117
C5955902,40.7806366351,-73.2445263735,1118
C5955902,40.7807933392,-73.2438342595,1119
C5955902,40.7809499872,-73.2431421208,1120
C5955902,40.7811070692,-73.2424501507,1121
C5955902,40.7812637738,-73.2417580309,1122
C5955902,40.7814204845,-73.2410659121,1123
C5955902,40.7815776507,-73.2403739792,1124
C5955902,40.7817337547,-73.2396816416,1125
C5955902,40.7818908131,-73.2389896561,1126
C5955902,40.782048044,-73.2382977357,1127
C5955902,40.7822047327,-73.2376056005,1128
C5955902,40.7823613337,-73.2369134287,1129
C5955902,40.7825182594,-73.2362213824,1130
C5955902,40.7826751607,-73.235529325,1131
C5955902,40.7828318444,-73.2348371806,1132
C5955902,40.7829883863,-73.2341449791,1133
C5955902,40.7831455262,-73.2334530106,1134
C5955902,40.7833022813,-73.2327608894,1135
C5955902,40.7834592044,-73.2320688325,1136
C5955902,40.7836164319,-73.2313768934,1137
C5955902,40.7837734149,-73.2306848568,1138
C5955902,40.7839298286,-73.2299925953,1139
C5955902,40.7840857795,-73.2293001519,1140
C5955902,40.7842435103,-73.2286084067,1141
C5955902,40.7844009034,-73.2279165265,1142
C5955902,40.7845570951,-73.2272241717,1143
C5955902,40.7847134082,-73.2265318627,1144
C5955902,40.7848703709,-73.225839807,1145
C5955902,40.7850277272,-73.225147904,1146
C5955902,40.7851847744,-73.2244558777,1147
C5955902,40.7853415767,-73.2237637538,1148
C5955902,40.7854981972,-73.223071557,1149
C5955902,40.7856550518,-73.2223794503,1150
C5955902,40.7858120058,-73.2216873809,1151
C5955902,40.7859690097,-73.2209953295,1152
C5955902,40.7861259193,-73.2203032395,1153
C5955902,40.7862827842,-73.2196111302,1154
C5955902,40.786439231,-73.2189188557,1155
C5955902,40.7865955903,-73.2182265453,1156
C5955902,40.7867528172,-73.2175345739,1157
C5955902,40.7869101136,-73.2168426277,1158
C5955902,40.7870672875,-73.2161506319,1159
C5955902,40.7872237521,-73.2154583562,1160
C5955902,40.7873798597,-73.2147659396,1161
C5955902,40.7875370243,-73.2140739355,1162
C5955902,40.7876939817,-73.213381849,1163
C5955902,40.7878504211,-73.212689557,1164
C5955902,40.7880075955,-73.211997552,1165
C5955902,40.7881650273,-73.2113056492,1166
C5955902,40.7883204906,-73.2106129722,1167
C5955902,40.788476693,-73.2099205825,1168
C5955902,40.7886350311,-73.2092290322,1169
C5955902,40.7887914999,-73.2085367436,1170
C5955902,40.7889472959,-73.2078441896,1171
C5955902,40.7891047372,-73.2071522784,1172
C5955902,40.7892616611,-73.2064601623,1173
C5955902,40.7894182008,-73.2057678955,1174
C5955902,40.7895730938,-73.2050749873,1175
C5955902,40.7897311708,-73.2043833283,1176
C5955902,40.7898872035,-73.2036908669,1177
C5955902,40.7900438697,-73.2029986419,1178
C5955902,40.790200703,-73.2023064805,1179
C5955902,40.7903571036,-73.2016141507,1180
C5955902,40.7905137058,-73.2009218967,1181
C5955902,40.7906705194,-73.2002297239,1182
C5955902,40.7908259355,-73.1995370101,1183
C5955902,40.7909816235,-73.1988443951,1184
C5955902,40.7911324758,-73.1981499556,1185
C5955902,40.7912790154,-73.1974538911,1186
C5955902,40.7914235234,-73.1967570925,1187
C5955902,40.7915683368,-73.1960604026,1188
C5955902,40.791713905,-73.1953639798,1189
C5955902,40.7918583887,-73.1946671629,1190
C5955902,40.7920031232,-73.1939704344,1191
C5955902,40.7921475231,-73.1932735854,1192
C5955902,40.7922927874,-73.1925770466,1193
C5955902,40.7924380067,-73.1918804886,1194
C5955902,40.7925833296,-73.1911839675,1195
C5955902,40.7927271178,-73.1904868965,1196
C5955902,40.7928720373,-73.1897902324,1197
C5955902,40.7930173711,-73.1890937111,1198
C5955902,40.793164524,-73.1883978518,1199
C5955902,40.7933159774,-73.1877035924,1200
C5955902,40.7934669845,-73.1870091682,1201
C5955902,40.7936161001,-73.1863140291,1202
C5955902,40.7937627495,-73.1856179791,1203
C5955902,40.7939070868,-73.1849210898,1204
C5955902,40.7940524163,-73.1842245549,1205
C5955902,40.7941967527,-73.1835276651,1206
C5955902,40.7943423925,-73.1828312425,1207
C5955902,40.7944873591,-73.1821345713,1208
C5955902,40.7946321397,-73.1814378321,1209
C5955902,40.7947771132,-73.180741163,1210
C5955902,40.7949225111,-73.1800446475,1211
C5955902,40.7950672444,-73.1793478864,1212
C5955902,40.7952120032,-73.1786511336,1213
C5955902,40.7953574844,-73.1779546406,1214
C5955902,40.7955021729,-73.1772578752,1215
C5955902,40.7956468751,-73.1765611049,1216
C5955902,40.795791508,-73.1758643052,1217
C5955902,40.7959374669,-73.1751679799,1218
C5955902,40.7960819293,-73.1744711131,1219
C5955902,40.7962274218,-73.1737746182,1220
C5955902,40.7963719734,-73.1730777801,1221
C5955902,40.7965161659,-73.1723808112,1222
C5955902,40.7966601521,-73.1716837707,1223
C5955902,40.7968045535,-73.1709869013,1224
C5955902,40.7969514239,-73.170290903,1225
C5955902,40.797097124,-73.1695944712,1226
C5955902,40.7972410621,-73.1688974092,1227
C5955902,40.7973867317,-73.1682009658,1228
C5955902,40.7975309302,-73.1675039873,1229
C5955902,40.7976759274,-73.1668072946,1230
C5955902,40.7978216193,-73.1661108535,1231
C5955902,40.7979665609,-73.165414138,1232
C5955902,40.7981118639,-73.1647175511,1233
C5955902,40.7982565146,-73.1640207268,1234
C5955902,40.7984008923,-73.1633238046,1235
C5955902,40.798546329,-73.1626272653,1236
C5955902,40.7986912576,-73.1619305381,1237
C5955902,40.798836146,-73.1612337944,1238
C5955902,40.7989808273,-73.1605369747,1239
C5955902,40.7991246779,-73.159839855,1240
C5955902,40.7992698659,-73.1591432139,1241
C5955902,40.7994150632,-73.1584465771,1242
C5955902,40.7995594934,-73.1577496608,1243
C5955902,40.7997049082,-73.157053099,1244
C5955902,40.7998490926,-73.1563560932,1245
C5955902,40.7999943802,-73.1556594805,1246
C5955902,40.8001393918,-73.1549627667,1247
C5955902,40.80028353,-73.1542657393,1248
C5955902,40.800428161,-73.153568887,1249
C5955902,40.8005735581,-73.1528723089,1250
C5955902,40.8007183202,-73.1521754995,1251
C5955902,40.8008643845,-73.1514791593,1252
C5955902,40.8010093807,-73.1507824316,1253
C5955902,40.8011534891,-73.1500853845,1254
C5955902,40.8012981456,-73.1493885374,1255
C5955902,40.8014437235,-73.1486920179,1256
C5955902,40.8015887639,-73.1479953001,1257
C5955902,40.8017331238,-73.1472983361,1258
C5955902,40.8018779599,-73.1466015424,1259
C5955902,40.8020223705,-73.1459045957,1260
C5955902,40.8021662071,-73.1452074397,1261
C5955902,40.8023113291,-73.1445107428,1262
C5955902,40.8024566272,-73.1438141078,1263
C5955902,40.8026010616,-73.1431171616,1264
C5955902,40.8027456329,-73.1424202635,1265
C5955902,40.8028904286,-73.1417234437,1266
C5955902,40.8030355628,-73.1410267436,1267
C5955902,40.8031803953,-73.1403299335,1268
C5955902,40.8033264677,-73.1396335738,1269
C5955902,40.8034700374,-73.1389363142,1270
C5955902,40.8036133778,-73.138238971,1271
C5955902,40.8037582718,-73.1375421892,1272
C5955902,40.8039036737,-73.1368455792,1273
C5955902,40.804048948,-73.1361489196,1274
C5955902,40.8041933889,-73.1354519586,1275
C5955902,40.8043380779,-73.1347550847,1276
C5955902,40.8044827432,-73.1340582006,1277
C5955902,40.8046278057,-73.133361458,1278
C5955902,40.8047725628,-73.132664604,1279
C5955902,40.8049169594,-73.131967619,1280
C5955902,40.8050622919,-73.1312709691,1281
C5955902,40.8052073755,-73.130574228,1282
C5955902,40.8053516843,-73.1298772066,1283
C5955902,40.8054962721,-73.1291802839,1284
C5955902,40.8056411256,-73.1284834551,1285
C5955902,40.8057855828,-73.1277864823,1286
C5955902,40.8059301632,-73.1270895524,1287
C5955902,40.806075245,-73.1263928013,1288
C5955902,40.8062186775,-73.1256954652,1289
C5955902,40.8063565129,-73.1249962014,1290
C5955902,40.8064786553,-73.1242919806,1291
C5955902,40.8065730722,-73.1235805804,1292
C5955902,40.8066465848,-73.1228646672,1293
C5955902,40.8067118744,-73.1221473658,1294
C5955902,40.8067749123,-73.1214296981,1295
C5955902,40.8068373264,-73.1207119352,1296
C5955902,40.8068989483,-73.1199940534,1297
C5955902,40.8069625816,-73.1192764915,1298
C5955902,40.807023791,-73.1185585568,1299
C5955902,40.8070870558,-73.117840921,1300
C5955902,40.8071494994,-73.1171231595,1301
C5955902,40.8072113519,-73.116405309,1302
C5955902,40.8072739417,-73.115687569,1303
C5955902,40.8073373719,-73.1149699557,1304
C5955902,40.807399825,-73.1142521926,1305
C5955902,40.8074619945,-73.1135343862,1306
C5955902,40.8075241914,-73.1128165841,1307
C5955902,40.8075849749,-73.112098581,1308
C5955902,40.8076477797,-73.1113808748,1309
C5955902,40.8077116929,-73.1106633343,1310
