shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
03FFAF24,40.8887163699,-72.4971339163,1971
03FFAF24,40.88877492,-72.4964147048,1972
03FFAF24,40.8888317977,-72.4956952617,1973
03FFAF24,40.888887942,-72.494975717,1974
03FFAF24,40.8889456842,-72.494256391,1975
03FFAF24,40.889008612,-72.4935378874,1976
03FFAF24,40.8890927554,-72.492823293,1977
03FFAF24,40.8891971732,-72.4921131923,1978
03FFAF24,40.8893046535,-72.4914038495,1979
03FFAF24,40.8894115809,-72.4906943602,1980
03FFAF24,40.8895189321,-72.4899849817,1981
03FFAF24,40.8896268385,-72.4892757484,1982
03FFAF24,40.8897337639,-72.4885662552,1983
03FFAF24,40.8898414211,-72.4878569533,1984
03FFAF24,40.8899492209,-72.4871476876,1985
03FFAF24,40.8900567993,-72.4864383624,1986
03FFAF24,40.8901641505,-72.4857289762,1987
03FFAF24,40.8902711364,-72.4850194931,1988
03FFAF24,40.8903782428,-72.4843100405,1989
03FFAF24,40.8904858955,-72.4836007327,1990
03FFAF24,40.8905833007,-72.4828890015,1991
03FFAF24,40.8906475508,-72.4821710553,1992
03FFAF24,40.8906763992,-72.4814488567,1993
03FFAF24,40.8906944103,-72.4807258888,1994
03FFAF24,40.8907106243,-72.4800028453,1995
03FFAF24,40.8907273007,-72.4792798195,1996
03FFAF24,40.8907443378,-72.4785568081,1997
03FFAF24,40.8907606342,-72.4778337675,1998
03FFAF24,40.8907743505,-72.4771106393,1999
03FFAF24,40.8907835604,-72.4763873856,2000
03FFAF24,40.890794126,-72.4756641623,2001
03FFAF24,40.8908022955,-72.4749408846,2002
03FFAF24,40.8908109123,-72.4742176133,2003
03FFAF24,40.8908195064,-72.4734943422,2004
03FFAF24,40.8908270822,-72.4727710512,2005
03FFAF24,40.8908346456,-72.4720477604,2006
03FFAF24,40.8908418681,-72.4713244623,2007
03FFAF24,40.8908506468,-72.4706011945,2008
03FFAF24,40.8908594861,-72.4698779271,2009
03FFAF24,40.8908667675,-72.4691546318,2010
03FFAF24,40.8908745902,-72.4684313488,2011
03FFAF24,40.8908834442,-72.4677080825,2012
03FFAF24,40.8908922277,-72.4669848145,2013
03FFAF24,40.8908995757,-72.4662615178,2014
03FFAF24,40.890907038,-72.4655382231,2015
03FFAF24,40.8909143087,-72.4648149251,2016
03FFAF24,40.8909222075,-72.4640916398,2017
03FFAF24,40.8909251749,-72.4633683261,2018
03FFAF24,40.8909158685,-72.4626450987,2019
03FFAF24,40.8909007383,-72.4619220123,2020
03FFAF24,40.8908857241,-72.4611989216,2021
03FFAF24,40.8908694771,-72.4604758779,2022
03FFAF24,40.890853511,-72.459752823,2023
03FFAF24,40.890836954,-72.4590297911,2024
03FFAF24,40.8908212069,-72.4583067292,2025
03FFAF24,40.8908060067,-72.4575836504,2026
03FFAF24,40.8907888109,-72.456860646,2027
03FFAF24,40.8907729927,-72.4561375863,2028
03FFAF24,40.89075764,-72.4554145093,2029
03FFAF24,40.8907414841,-72.4546914626,2030
03FFAF24,40.8907251457,-72.4539684232,2031
03FFAF24,40.8907089305,-72.4532453791,2032
03FFAF24,40.8906928632,-72.4525223295,2033
03FFAF24,40.8906771174,-72.4517992709,2034
03FFAF24,40.8906689898,-72.4510760684,2035
03FFAF24,40.8906814045,-72.4503530188,2036
03FFAF24,40.8907084363,-72.4496305659,2037
03FFAF24,40.8907359433,-72.4489081158,2038
03FFAF24,40.8907645085,-72.4481857368,2039
03FFAF24,40.8907934821,-72.4474633846,2040
03FFAF24,40.8908222387,-72.4467410172,2041
03FFAF24,40.8908511262,-72.4460186584,2042
03FFAF24,40.8908806269,-72.4452963426,2043
03FFAF24,40.8909099133,-72.4445740115,2044
03FFAF24,40.8909383417,-72.4438516203,2045
03FFAF24,40.890966765,-72.4431292291,2046
03FFAF24,40.8909959883,-72.442406893,2047
03FFAF24,40.8910235209,-72.4416844412,2048
03FFAF24,40.8910522386,-72.4409620701,2049
03FFAF24,40.8910808565,-72.4402396911,2050
03FFAF24,40.8911093606,-72.4395173034,2051
03FFAF24,40.8911381047,-72.4387949316,2052
03FFAF24,40.8911661309,-72.4380725108,2053
03FFAF24,40.8911942764,-72.4373500979,2054
03FFAF24,40.8912233528,-72.4366277483,2055
03FFAF24,40.8912522752,-72.4359053877,2056
03FFAF24,40.8912808328,-72.4351830016,2057
03FFAF24,40.8913090469,-72.4344605917,2058
03FFAF24,40.8913376218,-72.4337382066,2059
03FFAF24,40.8913646568,-72.4330157186,2060
03FFAF24,40.8913930692,-72.432293324,2061
03FFAF24,40.8914219819,-72.4315709622,2062
03FFAF24,40.8914498003,-72.4308485251,2063
03FFAF24,40.8914794356,-72.4301262129,2064
03FFAF24,40.891508493,-72.4294038592,2065
03FFAF24,40.8915368572,-72.4286814571,2066
03FFAF24,40.8915649989,-72.4279590396,2067
03FFAF24,40.8915939504,-72.4272366786,2068
03FFAF24,40.8916209187,-72.4265141844,2069
03FFAF24,40.8916490846,-72.4257917691,2070
03FFAF24,40.8916777686,-72.4250693874,2071
03FFAF24,40.8917061893,-72.4243469872,2072
03FFAF24,40.8917346878,-72.423624592,2073
03FFAF24,40.8917628728,-72.4229021752,2074
03FFAF24,40.8917910456,-72.4221797573,2075
03FFAF24,40.8918196021,-72.4214573652,2076
03FFAF24,40.8918478071,-72.4207349489,2077
03FFAF24,40.8918762456,-72.4200125486,2078
03FFAF24,40.8919056111,-72.4192902119,2079
03FFAF24,40.8919344722,-72.4185678397,2080
03FFAF24,40.8919630285,-72.4178454461,2081
03FFAF24,40.8919909768,-72.4171230109,2082
03FFAF24,40.8920198,-72.4164006363,2083
03FFAF24,40.89205118,-72.4156784533,2084
03FFAF24,40.8920869662,-72.4149566198,2085
03FFAF24,40.8921233883,-72.4142348391,2086
03FFAF24,40.8921601965,-72.413513092,2087
03FFAF24,40.8921978877,-72.4127914239,2088
03FFAF24,40.8922355142,-72.4120697493,2089
03FFAF24,40.8922727547,-72.4113480394,2090
03FFAF24,40.8923106907,-72.4106263923,2091
03FFAF24,40.8923486907,-72.4099047507,2092
03FFAF24,40.892385662,-72.4091830157,2093
03FFAF24,40.8924226934,-72.4084612855,2094
03FFAF24,40.892459905,-72.4077395709,2095
03FFAF24,40.892496991,-72.4070178448,2096
03FFAF24,40.8925341375,-72.4062961237,2097
03FFAF24,40.8925717319,-72.4055744424,2098
03FFAF24,40.8926092654,-72.4048527552,2099
03FFAF24,40.8926466625,-72.4041310553,2100
03FFAF24,40.8926842546,-72.4034093726,2101
03FFAF24,40.892722039,-72.4026877069,2102
03FFAF24,40.8927596048,-72.401966021,2103
03FFAF24,40.8927967834,-72.4012443002,2104
03FFAF24,40.8928347605,-72.4005226535,2105
03FFAF24,40.8928719898,-72.3998009375,2106
03FFAF24,40.892908965,-72.399079198,2107
03FFAF24,40.8929474274,-72.3983575924,2108
03FFAF24,40.8929850324,-72.3976359099,2109
03FFAF24,40.8930201264,-72.3969140115,2110
03FFAF24,40.8930581625,-72.3961923671,2111
03FFAF24,40.8930964131,-72.39547074,2112
03FFAF24,40.8931378021,-72.3947494688,2113
03FFAF24,40.8932090831,-72.3940328053,2114
03FFAF24,40.8933374586,-72.3933303224,2115
03FFAF24,40.8935215249,-72.3926495316,2116
03FFAF24,40.8937584613,-72.3919980225,2117
03FFAF24,40.8940426665,-72.3913796889,2118
03FFAF24,40.8943505208,-72.3907808272,2119
03FFAF24,40.8946600114,-72.3901833628,2120
03FFAF24,40.8949707408,-72.3895870157,2121
03FFAF24,40.8952799312,-72.3889892781,2122
03FFAF24,40.8955898472,-72.3883921932,2123
03FFAF24,40.8958994964,-72.387794861,2124
03FFAF24,40.8962094162,-72.3871977704,2125
03FFAF24,40.8965191018,-72.3866004647,2126
03FFAF24,40.8968288837,-72.3860032429,2127
03FFAF24,40.8971387138,-72.3854060663,2128
03FFAF24,40.8974487814,-72.384809102,2129
03FFAF24,40.8977587661,-72.3842120569,2130
03FFAF24,40.8980700781,-72.3836162286,2131
03FFAF24,40.8983790715,-72.3830182947,2132
03FFAF24,40.8986797606,-72.3824131076,2133
03FFAF24,40.8989615101,-72.3817923834,2134
03FFAF24,40.8992338047,-72.3811642141,2135
03FFAF24,40.899505513,-72.3805355988,2136
03FFAF24,40.8997773644,-72.3799070885,2137
03FFAF24,40.900049693,-72.3792789347,2138
03FFAF24,40.9003225963,-72.3786512123,2139
03FFAF24,40.9005945175,-72.3780227472,2140
03FFAF24,40.9008667794,-72.3773945354,2141
03FFAF24,40.9011386043,-72.3767659928,2142
03FFAF24,40.9014100816,-72.3761371862,2143
03FFAF24,40.9016820754,-72.3755087652,2144
03FFAF24,40.9019542674,-72.3748804905,2145
