shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
76789C63,40.6881019299,-73.8491157578,185
76789C63,40.6882947521,-73.8484405473,186
76789C63,40.6884875703,-73.8477653329,187
76789C63,40.6886803845,-73.8470901146,188
76789C63,40.6888731948,-73.8464148924,189
76789C63,40.6890660011,-73.8457396664,190
76789C63,40.6892588035,-73.8450644364,191
76789C63,40.6894516424,-73.8443892225,192
76789C63,40.6896445269,-73.843714029,193
76789C63,40.6898374074,-73.8430388317,194
76789C63,40.6900302841,-73.8423636306,195
76789C63,40.6902231567,-73.8416884255,196
76789C63,40.6904160254,-73.8410132165,197
76789C63,40.6906096868,-73.8403383982,198
76789C63,40.6908041901,-73.839663995,199
76789C63,40.6909986896,-73.8389895881,200
76789C63,40.6911931852,-73.8383151772,201
76789C63,40.6913876769,-73.8376407623,202
76789C63,40.6915801831,-73.8369653721,203
76789C63,40.6917695846,-73.8362884578,204
76789C63,40.6919589451,-73.8356115215,205
76789C63,40.6921483016,-73.8349345813,206
76789C63,40.6923376541,-73.8342576373,207
76789C63,40.6925270026,-73.8335806895,208
76789C63,40.6927163472,-73.8329037378,209
76789C63,40.6929056877,-73.8322267823,210
76789C63,40.6930957868,-73.831550193,211
76789C63,40.6932869514,-73.8308741191,212
76789C63,40.6934781193,-73.8301980448,213
76789C63,40.6936692833,-73.8295219667,214
76789C63,40.6938604433,-73.8288458847,215
76789C63,40.6940515994,-73.8281697988,216
76789C63,40.6942427514,-73.827493709,217
76789C63,40.6944338995,-73.8268176153,218
76789C63,40.6946250436,-73.8261415178,219
76789C63,40.6948162963,-73.8254654716,220
76789C63,40.695008087,-73.8247896874,221
76789C63,40.6951989792,-73.8241134613,222
76789C63,40.6953903484,-73.8234374664,223
76789C63,40.695581731,-73.822761476,224
76789C63,40.6957725479,-73.8220852088,225
76789C63,40.6959649553,-73.8214097174,226
76789C63,40.6961568072,-73.8207339506,227
76789C63,40.6963484748,-73.8200580915,228
76789C63,40.6965407409,-73.8193825253,229
76789C63,40.6967332122,-73.8187070577,230
76789C63,40.6969251003,-73.8180313007,231
76789C63,40.6971172419,-73.8173556665,232
76789C63,40.6973156557,-73.8166832613,233
76789C63,40.6975321147,-73.8160205231,234
76789C63,40.6977628746,-73.8153661317,235
76789C63,40.6980018128,-73.8147167807,236
76789C63,40.6982405791,-73.8140673286,237
76789C63,40.6984615208,-73.8134074568,238
76789C63,40.6986392101,-73.8127256943,239
76789C63,40.6987816593,-73.8120292387,240
76789C63,40.698920759,-73.8113315333,241
76789C63,40.6990886736,-73.8106453521,242
76789C63,40.6992755562,-73.8099671628,243
76789C63,40.6994648252,-73.8092901066,244
76789C63,40.6996136386,-73.8087583128,245
