shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
436E0248W,40.7289281198,-73.870300712,106
436E0248W,40.7291660413,-73.8709510194,107
436E0248W,40.7294049136,-73.8716007263,108
436E0248W,40.7296432529,-73.8722507727,109
436E0248W,40.7298807429,-73.8729013595,110
436E0248W,40.7301189659,-73.8735514855,111
436E0248W,40.7303571412,-73.8742016442,112
436E0248W,40.7305952027,-73.8748518772,113
436E0248W,40.7308332604,-73.8755021149,114
436E0248W,40.731071307,-73.8761523619,115
436E0248W,40.7313092818,-73.8768026566,116
436E0248W,40.7315464179,-73.8774534825,117
436E0248W,40.7317837349,-73.8781041962,118
436E0248W,40.7320221757,-73.8787542026,119
436E0248W,40.7322599776,-73.8794046157,120
436E0248W,40.7324976926,-73.8800550863,121
436E0248W,40.7327355881,-73.8807054451,122
436E0248W,40.7329736331,-73.8813557116,123
436E0248W,40.7332119924,-73.8820057815,124
436E0248W,40.7334508096,-73.8826555631,125
436E0248W,40.7336925804,-73.8833034254,126
436E0248W,40.7339409609,-73.8839469815,127
436E0248W,40.7341964832,-73.8845856122,128
436E0248W,40.7344597895,-73.8852188349,129
436E0248W,40.7347262863,-73.8858497523,130
436E0248W,40.7349934894,-73.8864801577,131
436E0248W,40.7352609788,-73.887110356,132
436E0248W,40.7355283294,-73.8877406585,133
436E0248W,40.735795333,-73.8883712177,134
436E0248W,40.7360621888,-73.8890018876,135
436E0248W,40.7363289209,-73.8896326502,136
436E0248W,40.7365964117,-73.8902628591,137
436E0248W,40.7368628967,-73.8908938067,138
436E0248W,40.7371292329,-73.8915248661,139
436E0248W,40.7373957985,-73.8921557606,140
436E0248W,40.7376628829,-73.8927862735,141
436E0248W,40.7379356674,-73.8934123645,142
436E0248W,40.7382301063,-73.8940211477,143
436E0248W,40.7385460376,-73.8946109591,144
436E0248W,40.7388959856,-73.8951657308,145
436E0248W,40.739277895,-73.8956838536,146
436E0248W,40.7396764399,-73.8961797034,147
436E0248W,40.7401101651,-73.8966202278,148
436E0248W,40.740538124,-73.897071584,149
436E0248W,40.7409611595,-73.8975315342,150
436E0248W,40.7413840191,-73.8979917667,151
436E0248W,40.7418067775,-73.8984521616,152
436E0248W,40.742230361,-73.8989112476,153
436E0248W,40.7426538148,-73.8993705437,154
436E0248W,40.7430771345,-73.8998300561,155
436E0248W,40.7435006337,-73.9002892842,156
436E0248W,40.7439252368,-73.9007467502,157
436E0248W,40.7443503374,-73.9012034178,158
436E0248W,40.7447803661,-73.9016519679,159
436E0248W,40.7452132293,-73.9020958502,160
436E0248W,40.7456409927,-73.9025481562,161
436E0248W,40.7460661162,-73.9030047764,162
436E0248W,40.7464841046,-73.9034726003,163
436E0248W,40.746900063,-73.9039436171,164
436E0248W,40.7473162165,-73.9044143388,165
436E0248W,40.7477308791,-73.9048873258,166
436E0248W,40.7481411241,-73.9053668057,167
436E0248W,40.7485351305,-73.9058691052,168
436E0248W,40.7489087628,-73.9063975591,169
436E0248W,40.7492599062,-73.9069522075,170
436E0248W,40.7495890471,-73.9075294698,171
436E0248W,40.7498951927,-73.9081284825,172
436E0248W,40.7501789799,-73.9087459692,173
436E0248W,40.7504356278,-73.9093837502,174
436E0248W,40.7506659211,-73.9100387985,175
436E0248W,40.7508662968,-73.910710403,176
436E0248W,40.751011242,-73.9114053322,177
436E0248W,40.7510850782,-73.9121194368,178
436E0248W,40.751096372,-73.912840406,179
436E0248W,40.7510493804,-73.9135586692,180
436E0248W,40.7509555751,-73.9142695972,181
436E0248W,40.7508377803,-73.9149745577,182
436E0248W,40.7507115165,-73.9156770333,183
436E0248W,40.7505858962,-73.9163797009,184
436E0248W,40.7504589813,-73.9170819801,185
436E0248W,40.7503313113,-73.9177840229,186
436E0248W,40.7502049781,-73.9184864803,187
436E0248W,40.7500791634,-73.9191890967,188
436E0248W,40.7499499154,-73.9198906322,189
436E0248W,40.7498182214,-73.9205913826,190
436E0248W,40.7496854998,-73.9212917965,191
436E0248W,40.749552553,-73.9219921352,192
436E0248W,40.7494208386,-73.9226928748,193
436E0248W,40.7492886927,-73.9233934729,194
436E0248W,40.7491562772,-73.924093981,195
436E0248W,40.749023011,-73.9247942086,196
436E0248W,40.7488916492,-73.9254950527,197
436E0248W,40.7487583987,-73.9261952826,198
436E0248W,40.7486262757,-73.926895877,199
436E0248W,40.7484954056,-73.9275968803,200
436E0248W,40.7483634274,-73.9282975228,201
436E0248W,40.7482323714,-73.9289984575,202
436E0248W,40.7481042118,-73.9297003223,203
436E0248W,40.7479761019,-73.9304022017,204
436E0248W,40.7478479878,-73.9311040785,205
436E0248W,40.7477198677,-73.931805952,206
436E0248W,40.7475853226,-73.9325056917,207
436E0248W,40.7474447534,-73.9332034304,208
436E0248W,40.74730418,-73.9339011662,209
436E0248W,40.7471635686,-73.934598887,210
436E0248W,40.7470182284,-73.9352948623,211
436E0248W,40.7468504782,-73.9359819328,212
436E0248W,40.7466757615,-73.9366661863,213
436E0248W,40.7464785249,-73.9373392489,214
436E0248W,40.7462591018,-73.938000679,215
436E0248W,40.7460210151,-73.9386509978,216
436E0248W,40.7457791585,-73.9392988487,217
436E0248W,40.7455165813,-73.9399325207,218
436E0248W,40.7452493672,-73.9405630175,219
436E0248W,40.7449821496,-73.9411935093,220
436E0248W,40.7447149283,-73.9418239958,221
436E0248W,40.7444494158,-73.9424557162,222
436E0248W,40.7441872384,-73.9430898472,223
436E0248W,40.7439251439,-73.9437240358,224
436E0248W,40.7436630459,-73.9443582193,225
436E0248W,40.7434009444,-73.9449923979,226
436E0248W,40.7431395403,-73.9456270332,227
436E0248W,40.7428998371,-73.9462759617,228
436E0248W,40.7426704009,-73.9469316517,229
436E0248W,40.742440961,-73.9475873372,230
436E0248W,40.7422115173,-73.9482430182,231
436E0248W,40.74199551,-73.9489058445,232
436E0248W,40.741803533,-73.9495818322,233
436E0248W,40.7416228651,-73.950262566,234
436E0248W,40.7414852991,-73.9509611,235
436E0248W,40.7413704073,-73.9516663226,236
436E0248W,40.7412829056,-73.9523787507,237
436E0248W,40.741233748,-73.9530966017,238
436E0248W,40.7412056497,-73.9538173884,239
436E0248W,40.7411982856,-73.9545386474,240
436E0248W,40.7412358141,-73.9552579966,241
436E0248W,40.7413108738,-73.9559725884,242
436E0248W,40.7413817236,-73.9566881265,243
436E0248W,40.7414471789,-73.9574047041,244
436E0248W,40.7415218922,-73.9581196957,245
436E0248W,40.7415991839,-73.9588342462,246
436E0248W,40.7416764711,-73.9595487983,247
436E0248W,40.7417552464,-73.9602630661,248
436E0248W,40.7418363312,-73.960976892,249
436E0248W,40.7419174381,-73.9616907145,250
436E0248W,40.7419985405,-73.9624045388,251
436E0248W,40.7420796385,-73.9631183648,252
436E0248W,40.7421607321,-73.9638321925,253
436E0248W,40.7422418212,-73.964546022,254
436E0248W,40.742322906,-73.9652598533,255
436E0248W,40.7424039863,-73.9659736862,256
436E0248W,40.7424850622,-73.9666875209,257
436E0248W,40.7425661336,-73.9674013574,258
436E0248W,40.7426472006,-73.9681151956,259
436E0248W,40.7427282633,-73.9688290355,260
436E0248W,40.7428093214,-73.9695428771,261
436E0248W,40.7428903752,-73.9702567205,262
436E0248W,40.7429714245,-73.9709705656,263
436E0248W,40.7430524694,-73.9716844125,264
436E0248W,40.7431335771,-73.9723982476,265
436E0248W,40.7432231572,-73.9731098341,266
436E0248W,40.7433638407,-73.9738066874,267
436E0248W,40.7435186713,-73.974498928,268
436E0248W,40.7437115405,-73.975174019,269
436E0248W,40.7439242764,-73.9758387498,270
436E0248W,40.7441777277,-73.9764785633,271
436E0248W,40.7444363392,-73.9771152212,272
436E0248W,40.7446949473,-73.9777518841,273
436E0248W,40.7449548064,-73.9783876582,274
436E0248W,40.7452188633,-73.9790204444,275
436E0248W,40.7454832554,-73.9796529944,276
436E0248W,40.745747644,-73.9802855493,277
436E0248W,40.7460120291,-73.9809181093,278
436E0248W,40.7462764108,-73.9815506743,279
436E0248W,40.7465407889,-73.9821832444,280
436E0248W,40.7468051636,-73.9828158194,281
436E0248W,40.7470695348,-73.9834483995,282
436E0248W,40.7473339025,-73.9840809846,283
436E0248W,40.7475982667,-73.9847135747,284
436E0248W,40.7478626275,-73.9853461698,285
436E0248W,40.7481269847,-73.98597877,286
436E0248W,40.7483913385,-73.9866113751,287
436E0248W,40.7486556888,-73.9872439853,288
436E0248W,40.7489200356,-73.9878766006,289
436E0248W,40.7491843789,-73.9885092208,290
436E0248W,40.7494487184,-73.9891418463,291
436E0248W,40.7496805199,-73.9897914667,292
436E0248W,40.7498120878,-73.9904901466,293
436E0248W,40.7499891582,-73.9911623295,294
436E0248W,40.7502405568,-73.9918040184,295
436E0248W,40.7504919517,-73.992445712,296
436E0248W,40.7507433431,-73.9930874105,297
