shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
88D56B42,40.7017178058,-73.7750093134,314
88D56B42,40.7012790082,-73.7745759717,315
88D56B42,40.7008383197,-73.7741458963,316
88D56B42,40.7003941312,-73.7737220753,317
88D56B42,40.6999499598,-73.7732982181,318
88D56B42,40.6995060191,-73.7728739474,319
88D56B42,40.6990611176,-73.7724514193,320
88D56B42,40.6986163277,-73.7720286905,321
88D56B42,40.6981715406,-73.7716059593,322
88D56B42,40.6977267919,-73.7711831613,323
88D56B42,40.6972824892,-73.7707595575,324
88D56B42,40.6968381744,-73.7703359781,325
88D56B42,40.6963937948,-73.7699125188,326
88D56B42,40.6959494591,-73.769488983,327
88D56B42,40.6955052466,-73.7690652279,328
88D56B42,40.6950602804,-73.7686428427,329
88D56B42,40.6946158694,-73.7682194521,330
88D56B42,40.6941713903,-73.7677961872,331
88D56B42,40.6937273404,-73.7673721671,332
88D56B42,40.6932816446,-73.7669511354,333
88D56B42,40.6928303585,-73.766540782,334
88D56B42,40.6923622655,-73.76616479,335
88D56B42,40.691875325,-73.765832564,336
88D56B42,40.6913652792,-73.7655429516,337
88D56B42,40.6908537212,-73.7652813963,338
88D56B42,40.6903397635,-73.765028161,339
88D56B42,40.6898191632,-73.7647998019,340
88D56B42,40.6892999788,-73.7645657902,341
88D56B42,40.6887863519,-73.7643113502,342
88D56B42,40.6882740249,-73.7640523439,343
88D56B42,40.6877614952,-73.7637940311,344
88D56B42,40.6872490142,-73.7635355536,345
88D56B42,40.686738394,-73.7632709319,346
88D56B42,40.6862327176,-73.7629904743,347
88D56B42,40.6857358427,-73.7626841202,348
88D56B42,40.6852473032,-73.762355494,349
88D56B42,40.6847653435,-73.7620103073,350
88D56B42,40.6842831544,-73.7616656354,351
88D56B42,40.6838015269,-73.7613196193,352
88D56B42,40.6833203647,-73.7609724851,353
88D56B42,40.6828391809,-73.7606254045,354
88D56B42,40.6823580458,-73.7602782098,355
88D56B42,40.6818765344,-73.7599319196,356
88D56B42,40.6813951298,-73.7595853759,357
88D56B42,40.6809139628,-73.7592382648,358
88D56B42,40.6804326139,-73.7588915915,359
88D56B42,40.6799510566,-73.7585454207,360
88D56B42,40.6794695301,-73.7581991786,361
88D56B42,40.6789883088,-73.7578522072,362
88D56B42,40.6785069019,-73.7575056828,363
88D56B42,40.6780255977,-73.7571589152,364
88D56B42,40.6775444688,-73.7568117299,365
88D56B42,40.6770632134,-73.7564648498,366
88D56B42,40.6765818434,-73.7561182466,367
88D56B42,40.6761004291,-73.755771752,368
88D56B42,40.6756189998,-73.755425296,369
88D56B42,40.6751378325,-73.7550782154,370
88D56B42,40.6746565775,-73.7547313471,371
88D56B42,40.6741750559,-73.7543851195,372
88D56B42,40.6736935659,-73.7540388188,373
88D56B42,40.6732122735,-73.7536920469,374
88D56B42,40.6727311566,-73.7533448574,375
88D56B42,40.6722503159,-73.7529970111,376
88D56B42,40.6717691497,-73.7526499462,377
88D56B42,40.671287556,-73.7523039061,378
88D56B42,40.670805975,-73.7519578383,379
88D56B42,40.6703244313,-73.751611683,380
88D56B42,40.6698431497,-73.7512649038,381
88D56B42,40.6693639198,-73.7509133056,382
88D56B42,40.6688980045,-73.7505329602,383
88D56B42,40.6684660349,-73.7500894941,384
88D56B42,40.668074688,-73.7495849774,385
88D56B42,40.6677195279,-73.7490357126,386
88D56B42,40.6673944867,-73.7484552149,387
88D56B42,40.6671019673,-73.747845612,388
88D56B42,40.6668422715,-73.7472108317,389
88D56B42,40.6666163882,-73.7465541248,390
88D56B42,40.6664233666,-73.7458796026,391
88D56B42,40.6662698213,-73.7451878231,392
88D56B42,40.6661496896,-73.7444846051,393
88D56B42,40.6660667504,-73.7437723587,394
88D56B42,40.6660223571,-73.7430540844,395
88D56B42,40.6660090398,-73.7423335322,396
88D56B42,40.666009206,-73.7416126502,397
88D56B42,40.6660100726,-73.740891763,398
88D56B42,40.6660105501,-73.7401708416,399
88D56B42,40.6660114296,-73.7394499302,400
88D56B42,40.6660119242,-73.7387290148,401
88D56B42,40.6660133985,-73.7380080953,402
88D56B42,40.6660148398,-73.7372871757,403
88D56B42,40.6660162188,-73.7365662582,404
88D56B42,40.6660178851,-73.735845344,405
88D56B42,40.6660197636,-73.7351244279,406
88D56B42,40.6660205957,-73.7344035064,407
88D56B42,40.6660214232,-73.7336825849,408
88D56B42,40.6660222428,-73.7329616634,409
88D56B42,40.6660230324,-73.7322407419,410
88D56B42,40.6660238201,-73.7315198203,411
88D56B42,40.6660244805,-73.7307988985,412
88D56B42,40.6660252833,-73.730077977,413
88D56B42,40.6660265517,-73.7293570566,414
88D56B42,40.6660281969,-73.7286361376,415
88D56B42,40.6660300292,-73.7279152194,416
88D56B42,40.6660307973,-73.727194298,417
88D56B42,40.6660315648,-73.7264733765,418
88D56B42,40.666032756,-73.7257524557,419
88D56B42,40.6660342438,-73.725031536,420
88D56B42,40.6660359258,-73.7243106169,421
88D56B42,40.6660370314,-73.7235896966,422
88D56B42,40.6660327232,-73.7228688297,423
88D56B42,40.666011143,-73.7221486211,424
88D56B42,40.6659609326,-73.7214309693,425
88D56B42,40.6658827567,-73.7207175949,426
88D56B42,40.6657763555,-73.7200105427,427
88D56B42,40.6656418916,-73.7193118281,428
88D56B42,40.6654801944,-73.7186231111,429
88D56B42,40.6652981235,-73.7179430657,430
88D56B42,40.6651130204,-73.7172643745,431
88D56B42,40.6649252744,-73.716586937,432
88D56B42,40.6647370522,-73.7159097279,433
88D56B42,40.6645487025,-73.7152325819,434
88D56B42,40.6643603488,-73.7145554398,435
88D56B42,40.6641719911,-73.7138783014,436
88D56B42,40.6639836294,-73.7132011669,437
88D56B42,40.6637954518,-73.7125239462,438
88D56B42,40.6636069855,-73.7118468689,439
88D56B42,40.6634178898,-73.7111701003,440
88D56B42,40.6632308682,-73.7104923332,441
88D56B42,40.6630430344,-73.7098149569,442
88D56B42,40.6628539084,-73.7091382011,443
88D56B42,40.6626652827,-73.7084612067,444
88D56B42,40.6624774932,-73.7077838126,445
88D56B42,40.6622893661,-73.7071065823,446
88D56B42,40.662100468,-73.7064297238,447
88D56B42,40.6619117708,-73.7057527709,448
88D56B42,40.6617241556,-73.7050753014,449
88D56B42,40.661627253,-73.7047251073,450
88D56B42,40.661500644,-73.7045671425,451
88D56B42,40.6613119139,-73.7038902121,452
88D56B42,40.6611248786,-73.7032124741,453
88D56B42,40.6609376745,-73.7025348169,454
88D56B42,40.6607495709,-73.7018575909,455
88D56B42,40.6605616039,-73.7011803013,456
88D56B42,40.6603787323,-73.7005007569,457
88D56B42,40.6602134682,-73.6998134487,458
88D56B42,40.6600558649,-73.6991232541,459
88D56B42,40.6598819352,-73.698440063,460
88D56B42,40.6596942426,-73.6977626587,461
88D56B42,40.6595052131,-73.6970858901,462
88D56B42,40.6593169169,-73.6964087709,463
88D56B42,40.6591295064,-73.6957312356,464
88D56B42,40.6589496761,-73.6950502083,465
88D56B42,40.6587858968,-73.694362316,466
88D56B42,40.6586415603,-73.6936669229,467
88D56B42,40.6585154447,-73.6929654642,468
88D56B42,40.6584079874,-73.692258654,469
88D56B42,40.6583135136,-73.6915486014,470
88D56B42,40.6582266106,-73.6908368575,471
88D56B42,40.6581405415,-73.6901249343,472
88D56B42,40.6580547214,-73.6894129601,473
88D56B42,40.6579690825,-73.6887009492,474
88D56B42,40.6578835829,-73.6879889104,475
88D56B42,40.6577978264,-73.6872769259,476
88D56B42,40.6577116944,-73.6865650203,477
88D56B42,40.6576254217,-73.685853145,478
88D56B42,40.657538921,-73.6851413184,479
88D56B42,40.6574523351,-73.6844295105,480
88D56B42,40.657364562,-73.68371796,481
88D56B42,40.6572730412,-73.6830072211,482
88D56B42,40.6571774848,-73.6822974272,483
88D56B42,40.6570757432,-73.6815890897,484
88D56B42,40.6569733424,-73.6808809241,485
88D56B42,40.6568622898,-73.6801750383,486
88D56B42,40.6567442832,-73.6794710771,487
88D56B42,40.6566235737,-73.6787678975,488
88D56B42,40.6565025586,-73.6780648095,489
88D56B42,40.6563814391,-73.6773617538,490
88D56B42,40.6562602801,-73.6766587111,491
88D56B42,40.6561390157,-73.675955701,492
88D56B42,40.6560175495,-73.6752527523,493
88D56B42,40.6558959226,-73.6745498534,494
88D56B42,40.6557763566,-73.6738463473,495
88D56B42,40.655672387,-73.6731389259,496
88D56B42,40.6556034209,-73.6724241001,497
88D56B42,40.6555750935,-73.6717046792,498
88D56B42,40.6555875592,-73.6709844384,499
88D56B42,40.6556411317,-73.6702674347,500
88D56B42,40.6557335552,-73.6695571832,501
88D56B42,40.6558432163,-73.668850913,502
88D56B42,40.6559553635,-73.6681453017,503
88D56B42,40.6560669796,-73.6674395437,504
88D56B42,40.6561784643,-73.6667337486,505
88D56B42,40.6562896013,-73.6660278581,506
88D56B42,40.656400245,-73.6653218326,507
88D56B42,40.656510974,-73.6646158293,508
88D56B42,40.6566226508,-73.6639100821,509
88D56B42,40.6567340949,-73.6632042703,510
88D56B42,40.6568455162,-73.6624984509,511
88D56B42,40.6569569742,-73.6617926404,512
88D56B42,40.6570685305,-73.6610868555,513
88D56B42,40.6571799177,-73.6603810236,514
88D56B42,40.6572904735,-73.659674965,515
88D56B42,40.6574012663,-73.6589689697,516
88D56B42,40.6575130672,-73.658263247,517
88D56B42,40.6576243271,-73.6575573758,518
88D56B42,40.6577352481,-73.6568514112,519
88D56B42,40.6578463383,-73.6561454913,520
88D56B42,40.6579574552,-73.6554395775,521
88D56B42,40.6580679846,-73.6547335044,522
88D56B42,40.6581744331,-73.6540263795,523
88D56B42,40.6582650091,-73.6533155233,524
88D56B42,40.6583359499,-73.6526008217,525
88D56B42,40.6583900518,-73.6518835898,526
88D56B42,40.6584234891,-73.6511641918,527
88D56B42,40.6584375342,-73.6504437065,528
88D56B42,40.6584330429,-73.6497229487,529
88D56B42,40.6584193989,-73.6490023409,530
88D56B42,40.6584034525,-73.648281805,531
88D56B42,40.658387563,-73.6475612666,532
88D56B42,40.6583638281,-73.6468411707,533
88D56B42,40.6583327978,-73.6461214831,534
88D56B42,40.6582998243,-73.6454019805,535
88D56B42,40.6582539972,-73.6446836994,536
88D56B42,40.6582081781,-73.6439653902,537
88D56B42,40.6581671903,-73.6432465652,538
88D56B42,40.6581296998,-73.6425274357,539
88D56B42,40.658098262,-73.6418077829,540
88D56B42,40.6580657021,-73.6410882154,541
88D56B42,40.6580330234,-73.6403686576,542
88D56B42,40.6580022134,-73.6396489583,543
88D56B42,40.6579712553,-73.6389292701,544
88D56B42,40.6579391481,-73.6382096685,545
88D56B42,40.6579078656,-73.6374900047,546
88D56B42,40.6578766437,-73.6367703364,547
88D56B42,40.6578449353,-73.6360507063,548
88D56B42,40.6578118453,-73.6353311931,549
88D56B42,40.6577817564,-73.6346114435,550
88D56B42,40.6577509994,-73.6338917438,551
88D56B42,40.6577184664,-73.6331721775,552
88D56B42,40.6576862233,-73.6324525902,553
88D56B42,40.6576560583,-73.6317328485,554
88D56B42,40.6576262963,-73.6310130782,555
88D56B42,40.6575979978,-73.6302932048,556
88D56B42,40.6575708465,-73.6295732557,557
88D56B42,40.6575448122,-73.6288532355,558
88D56B42,40.6575185419,-73.6281332302,559
88D56B42,40.6574925073,-73.6274132105,560
88D56B42,40.6574668395,-73.6266931682,561
88D56B42,40.6574412288,-73.6259731227,562
88D56B42,40.6574156262,-73.625253077,563
88D56B42,40.6573900292,-73.6245330312,564
88D56B42,40.6573645903,-73.6238129762,565
88D56B42,40.6573396294,-73.6230928925,566
88D56B42,40.6573146959,-73.6223728073,567
88D56B42,40.6572898194,-73.6216527191,568
88D56B42,40.6572649903,-73.6209326283,569
88D56B42,40.6572401305,-73.6202125396,570
88D56B42,40.6572151285,-73.6194924597,571
88D56B42,40.6571901021,-73.6187723815,572
88D56B42,40.6571641387,-73.6180523618,573
88D56B42,40.657137262,-73.6173323991,574
88D56B42,40.6571083115,-73.6166125891,575
88D56B42,40.6570740998,-73.6158931661,576
88D56B42,40.6570396246,-73.6151737629,577
88D56B42,40.6570051826,-73.6144543573,578
88D56B42,40.656970844,-73.6137349436,579
88D56B42,40.6569365221,-73.6130155289,580
88D56B42,40.6569027325,-73.6122960712,581
88D56B42,40.6568692105,-73.6115765922,582
88D56B42,40.6568388825,-73.6108569089,583
88D56B42,40.6568182385,-73.6101366054,584
88D56B42,40.656803561,-73.6094160833,585
88D56B42,40.6567962711,-73.6086953265,586
88D56B42,40.6567918737,-73.6079745294,587
88D56B42,40.6567861698,-73.6072537463,588
88D56B42,40.6567735686,-73.6065331514,589
88D56B42,40.6567562335,-73.6058126879,590
88D56B42,40.6567388939,-73.6050922248,591
88D56B42,40.6567227505,-73.6043717163,592
88D56B42,40.6567084198,-73.6036511423,593
88D56B42,40.6567003562,-73.6029304186,594
88D56B42,40.6566949458,-73.6022096314,595
88D56B42,40.6566895726,-73.6014888438,596
88D56B42,40.656684256,-73.6007680555,597
88D56B42,40.6566789988,-73.6000472665,598
88D56B42,40.6566741609,-73.5993264726,599
88D56B42,40.656669383,-73.598605678,600
88D56B42,40.6566641345,-73.5978848892,601
88D56B42,40.6566586618,-73.5971641032,602
88D56B42,40.656653588,-73.5964433126,603
88D56B42,40.6566528926,-73.5957225057,604
88D56B42,40.6566603903,-73.5950017854,605
88D56B42,40.6566758797,-73.594281288,606
88D56B42,40.65670193,-73.593561295,607
88D56B42,40.6567316068,-73.5928415376,608
88D56B42,40.6567648214,-73.5921220357,609
88D56B42,40.6567980529,-73.5914025345,610
88D56B42,40.6568312257,-73.5906830284,611
88D56B42,40.656864631,-73.5899635408,612
88D56B42,40.6568990686,-73.5892441366,613
88D56B42,40.6569328733,-73.5885246803,614
88D56B42,40.6569662661,-73.5878051934,615
88D56B42,40.6570050814,-73.587086188,616
88D56B42,40.6570522965,-73.5863680572,617
88D56B42,40.6571078625,-73.5856509875,618
88D56B42,40.6571764796,-73.5849358307,619
88D56B42,40.6572504551,-73.5842216119,620
88D56B42,40.657335226,-73.5835094748,621
88D56B42,40.6574302493,-73.5827995474,622
88D56B42,40.6575339791,-73.5820917258,623
88D56B42,40.6576449954,-73.5813858015,624
88D56B42,40.6577582357,-73.5806804734,625
88D56B42,40.6578735846,-73.5799757327,626
88D56B42,40.6579899443,-73.5792712821,627
88D56B42,40.6581092882,-73.5785678104,628
88D56B42,40.6582347004,-73.5778660885,629
88D56B42,40.6583626908,-73.5771651179,630
88D56B42,40.6584925754,-73.5764647458,631
88D56B42,40.6586236935,-73.5757647673,632
88D56B42,40.6587551009,-73.5750648812,633
88D56B42,40.6588877497,-73.5743653977,634
88D56B42,40.6590206231,-73.5736659859,635
88D56B42,40.6591537076,-73.5729666419,636
88D56B42,40.6592860212,-73.5722670448,637
88D56B42,40.6594179809,-73.5715673309,638
88D56B42,40.6595514039,-73.5708680951,639
88D56B42,40.6596843718,-73.5701687094,640
88D56B42,40.6598164156,-73.5694690209,641
88D56B42,40.6599496061,-73.5687697034,642
88D56B42,40.660082194,-73.5680701873,643
88D56B42,40.6602140873,-73.5673704433,644
88D56B42,40.6603458359,-73.5666706509,645
88D56B42,40.6604780671,-73.565971014,646
88D56B42,40.6606103768,-73.5652714013,647
88D56B42,40.6607426759,-73.5645717837,648
88D56B42,40.6608749735,-73.5638721643,649
88D56B42,40.6610073446,-73.5631725675,650
88D56B42,40.6611401562,-73.5624731133,651
88D56B42,40.6612743459,-73.561774123,652
88D56B42,40.6614145552,-73.5610771673,653
88D56B42,40.6615603428,-73.5603822438,654
88D56B42,40.6617158669,-73.559690909,655
88D56B42,40.6618738783,-73.5590005442,656
88D56B42,40.6620331257,-73.5583106638,657
88D56B42,40.6621923075,-73.5576207557,658
88D56B42,40.6623519227,-73.5569310186,659
88D56B42,40.6625114813,-73.5562412573,660
88D56B42,40.662670611,-73.5555513235,661
88D56B42,40.6628332074,-73.5548628055,662
88D56B42,40.663000394,-73.5541761621,663
88D56B42,40.6631675968,-73.5534895235,664
88D56B42,40.6633342936,-73.5528026763,665
88D56B42,40.6634951529,-73.5521134404,666
88D56B42,40.6636543355,-73.5514235175,667
88D56B42,40.6638134651,-73.5507335718,668
88D56B42,40.6639726228,-73.5500436356,669
88D56B42,40.6641318407,-73.5493537217,670
88D56B42,40.6642895834,-73.5486632322,671
88D56B42,40.6644425744,-73.5479708925,672
88D56B42,40.6645947932,-73.5472782549,673
88D56B42,40.664746895,-73.5465855713,674
88D56B42,40.6649004003,-73.5458934293,675
88D56B42,40.6650583287,-73.5452029975,676
88D56B42,40.6652165754,-73.5445126871,677
88D56B42,40.6653749164,-73.5438224125,678
88D56B42,40.6655336981,-73.5431323109,679
88D56B42,40.6656925291,-73.5424422271,680
88D56B42,40.665851356,-73.54175214,681
88D56B42,40.6660101129,-73.5410620236,682
88D56B42,40.6661684183,-73.5403717267,683
88D56B42,40.6663266357,-73.5396813933,684
88D56B42,40.6664848489,-73.5389910566,685
88D56B42,40.6666430782,-73.5383007247,686
88D56B42,40.6668019201,-73.537610634,687
88D56B42,40.6669610479,-73.536920655,688
88D56B42,40.6671201716,-73.5362306728,689
88D56B42,40.6672792911,-73.5355406872,690
88D56B42,40.6674394444,-73.5348511181,691
88D56B42,40.6676030954,-73.5341629614,692
88D56B42,40.667767028,-73.533474917,693
88D56B42,40.6679309565,-73.5327868691,694
88D56B42,40.6680948809,-73.5320988179,695
88D56B42,40.668257535,-73.5314102546,696
88D56B42,40.668415243,-73.5307197029,697
88D56B42,40.6685724486,-73.5300289477,698
88D56B42,40.66872965,-73.5293381892,699
88D56B42,40.6688868473,-73.5286474275,700
88D56B42,40.6690440404,-73.5279566625,701
88D56B42,40.6692012293,-73.5272658943,702
88D56B42,40.6693577854,-73.5265748825,703
88D56B42,40.6695087508,-73.5258817319,704
88D56B42,40.6696585595,-73.5251881365,705
88D56B42,40.6698104381,-73.5244953177,706
88D56B42,40.6699638415,-73.5238030797,707
88D56B42,40.6701205755,-73.5231121254,708
88D56B42,40.6702777692,-73.5224213481,709
88D56B42,40.6704355936,-73.5217308171,710
88D56B42,40.6705932602,-73.5210402226,711
88D56B42,40.6707499345,-73.5203492369,712
88D56B42,40.6709066944,-73.5196582831,713
88D56B42,40.6710642109,-73.5189676244,714
88D56B42,40.6712217933,-73.5182769899,715
88D56B42,40.6713793811,-73.5175863559,716
88D56B42,40.6715370272,-73.5168957432,717
88D56B42,40.6716946952,-73.5162051375,718
88D56B42,40.6718524228,-73.5155145537,719
88D56B42,40.672008805,-73.514823454,720
88D56B42,40.6721540792,-73.5141282269,721
88D56B42,40.672283037,-73.5134274929,722
88D56B42,40.6724041577,-73.5127242715,723
88D56B42,40.6725240847,-73.512020695,724
88D56B42,40.6726435061,-73.5113169684,725
88D56B42,40.6727620961,-73.5106129991,726
88D56B42,40.6728796063,-73.5099087153,727
88D56B42,40.6729968678,-73.5092043627,728
88D56B42,40.6731052832,-73.508497616,729
88D56B42,40.6732055077,-73.5077887787,730
88D56B42,40.6732966668,-73.5070777948,731
88D56B42,40.6733904199,-73.5063673941,732
88D56B42,40.6734890583,-73.505658145,733
88D56B42,40.6735935715,-73.5049503315,734
88D56B42,40.6737017839,-73.5042434807,735
88D56B42,40.6738119404,-73.5035371396,736
88D56B42,40.6739220087,-73.5028307739,737
88D56B42,40.6740308258,-73.5021240728,738
88D56B42,40.6741393907,-73.5014173033,739
88D56B42,40.6742481465,-73.5007105836,740
88D56B42,40.6743575975,-73.5000040476,741
88D56B42,40.6744672329,-73.49929756,742
88D56B42,40.6745770744,-73.4985911268,743
88D56B42,40.6746855332,-73.4978843236,744
88D56B42,40.6747940493,-73.4971775348,745
88D56B42,40.6749035734,-73.4964710125,746
88D56B42,40.6750118483,-73.4957641624,747
88D56B42,40.6751103632,-73.4950549379,748
88D56B42,40.6751928829,-73.4943421547,749
88D56B42,40.6752575858,-73.4936262685,750
88D56B42,40.6753104681,-73.4929086082,751
88D56B42,40.6753612489,-73.4921906769,752
88D56B42,40.6754114163,-73.4914726699,753
88D56B42,40.6754616603,-73.4907546716,754
88D56B42,40.6755121267,-73.4900366996,755
88D56B42,40.6755626021,-73.4893187282,756
88D56B42,40.6756130793,-73.4886007564,757
88D56B42,40.6756641805,-73.4878828606,758
88D56B42,40.675715685,-73.4871650137,759
88D56B42,40.6757662449,-73.4864470511,760
88D56B42,40.6758161382,-73.4857290068,761
88D56B42,40.6758664692,-73.4850110147,762
88D56B42,40.675916961,-73.4842930414,763
88D56B42,40.675967925,-73.4835751254,764
88D56B42,40.6760192499,-73.482857253,765
88D56B42,40.6760704484,-73.4821393653,766
88D56B42,40.6761212833,-73.4814214346,767
88D56B42,40.6761715275,-73.480703429,768
88D56B42,40.676221781,-73.479985425,769
88D56B42,40.6762720869,-73.4792674278,770
88D56B42,40.676323571,-73.4785495719,771
88D56B42,40.6763746057,-73.47783166,772
88D56B42,40.6764255409,-73.4771137353,773
88D56B42,40.676476516,-73.4763958152,774
88D56B42,40.6765265491,-73.4756777802,775
88D56B42,40.6765759673,-73.4749596718,776
88D56B42,40.6766261088,-73.4742416522,777
88D56B42,40.6766730131,-73.4735232536,778
88D56B42,40.6767203646,-73.4728049034,779
88D56B42,40.6767667069,-73.4720864389,780
88D56B42,40.6768130661,-73.4713679756,781
88D56B42,40.6768600912,-73.4706495862,782
88D56B42,40.6769068848,-73.4699311702,783
88D56B42,40.6769536548,-73.469212751,784
88D56B42,40.6770004042,-73.468494329,785
88D56B42,40.6770466412,-73.4677758494,786
88D56B42,40.6770934608,-73.4670574345,787
88D56B42,40.6771407054,-73.4663390669,788
88D56B42,40.6771881469,-73.4656207211,789
88D56B42,40.6772353567,-73.4649023488,790
88D56B42,40.6772817776,-73.4641838871,791
88D56B42,40.6773281308,-73.4634654172,792
88D56B42,40.677374579,-73.4627469575,793
88D56B42,40.6774211121,-73.4620285067,794
88D56B42,40.6774681823,-73.4613101161,795
88D56B42,40.6775158106,-73.4605917882,796
88D56B42,40.6775630836,-73.4598734195,797
88D56B42,40.6776097354,-73.45915498,798
88D56B42,40.6776564147,-73.458436543,799
88D56B42,40.6777032433,-73.4577181223,800
88D56B42,40.6777500753,-73.4569997015,801
88D56B42,40.6777965756,-73.4562812431,802
88D56B42,40.6778429879,-73.4555627744,803
88D56B42,40.6778897978,-73.4548443496,804
88D56B42,40.6779366407,-73.454125928,805
88D56B42,40.677983596,-73.4534075186,806
88D56B42,40.6780306825,-73.4526891234,807
88D56B42,40.6780777545,-73.4519707262,808
88D56B42,40.678124381,-73.4512522784,809
88D56B42,40.6781707758,-73.4505338041,810
88D56B42,40.6782176614,-73.4498153845,811
88D56B42,40.6782648296,-73.4490969961,812
88D56B42,40.678311742,-73.4483785783,813
88D56B42,40.678358419,-73.4476601336,814
88D56B42,40.6784051243,-73.4469416915,815
88D56B42,40.6784519371,-73.4462232609,816
88D56B42,40.6784988031,-73.4455048359,817
88D56B42,40.678545942,-73.4447864412,818
88D56B42,40.6785931176,-73.4440680501,819
88D56B42,40.6786402181,-73.44334965,820
88D56B42,40.6786872821,-73.4426312452,821
88D56B42,40.6787342933,-73.441912834,822
88D56B42,40.6787812916,-73.4411944208,823
88D56B42,40.6788286253,-73.4404760452,824
88D56B42,40.6788762673,-73.4397577042,825
88D56B42,40.6789245073,-73.4390394323,826
88D56B42,40.678974532,-73.4383213704,827
88D56B42,40.6790254826,-73.43760342,828
88D56B42,40.6790769631,-73.4368855339,829
88D56B42,40.6791289168,-73.4361677068,830
88D56B42,40.6791821521,-73.4354500406,831
88D56B42,40.6792345753,-73.4347322722,832
88D56B42,40.679286892,-73.4340144889,833
88D56B42,40.6793394604,-73.4332967362,834
88D56B42,40.6793904067,-73.4325787832,835
88D56B42,40.6794382405,-73.4318604643,836
88D56B42,40.679481255,-73.4311416208,837
88D56B42,40.6795209679,-73.4304224461,838
88D56B42,40.6795640432,-73.4297036052,839
88D56B42,40.6796125248,-73.4289853599,840
88D56B42,40.6796632906,-73.42826738,841
88D56B42,40.6797157592,-73.4275496121,842
88D56B42,40.6797698046,-73.4268320468,843
88D56B42,40.6798222964,-73.4261142834,844
88D56B42,40.6798787905,-73.4253970428,845
88D56B42,40.6799373941,-73.4246800972,846
88D56B42,40.6800021895,-73.4239640831,847
88D56B42,40.6800662767,-73.4232479427,848
88D56B42,40.6801309324,-73.4225318883,849
88D56B42,40.6801911354,-73.4218151704,850
88D56B42,40.6802470777,-73.4210978542,851
88D56B42,40.6802982339,-73.4203799207,852
88D56B42,40.6803439827,-73.4196613637,853
88D56B42,40.6803866639,-73.4189424708,854
88D56B42,40.6804241688,-73.4182230886,855
88D56B42,40.6804565063,-73.4175032663,856
88D56B42,40.680484762,-73.4167831476,857
88D56B42,40.6805082202,-73.4160627331,858
88D56B42,40.6805301947,-73.4153422326,859
88D56B42,40.680553402,-73.4146217974,860
88D56B42,40.6805768362,-73.4139013745,861
88D56B42,40.6805997994,-73.4131809254,862
88D56B42,40.6806225144,-73.4124604623,863
88D56B42,40.6806448437,-73.4117399782,864
88D56B42,40.6806668722,-73.4110194779,865
88D56B42,40.6806887134,-73.4102989678,866
88D56B42,40.680711517,-73.4095785087,867
88D56B42,40.6807344311,-73.4088580552,868
88D56B42,40.680757364,-73.4081376026,869
88D56B42,40.6807800516,-73.4074171363,870
88D56B42,40.6808024341,-73.4066966535,871
88D56B42,40.6808241388,-73.4059761345,872
88D56B42,40.6808464753,-73.405255649,873
88D56B42,40.6808695598,-73.4045352035,874
