shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
6503B9ABW,40.935108748,-73.0855913817,50
6503B9ABW,40.9348444611,-73.0862245759,51
6503B9ABW,40.9346427792,-73.0868966811,52
6503B9ABW,40.9345169488,-73.0875995287,53
6503B9ABW,40.9344579854,-73.0883184267,54
6503B9ABW,40.9344080255,-73.0890386592,55
6503B9ABW,40.9342865547,-73.0897429865,56
6503B9ABW,40.9341093469,-73.0904275942,57
6503B9ABW,40.9339194406,-73.0911067287,58
6503B9ABW,40.9337303181,-73.0917862421,59
6503B9ABW,40.9335408672,-73.0924655942,60
6503B9ABW,40.9333505613,-73.093144529,61
6503B9ABW,40.9331604056,-73.093823535,62
6503B9ABW,40.9329707512,-73.0945027829,63
6503B9ABW,40.9327812915,-73.0951821233,64
6503B9ABW,40.9325922361,-73.0958616575,65
6503B9ABW,40.932402743,-73.0965409774,66
6503B9ABW,40.932213157,-73.0972202505,67
6503B9ABW,40.932022806,-73.0978991489,68
6503B9ABW,40.9318332377,-73.0985784264,69
6503B9ABW,40.9316436818,-73.0992577078,70
6503B9ABW,40.9314526379,-73.0999362615,71
6503B9ABW,40.9312625915,-73.100615301,72
6503B9ABW,40.9310739626,-73.1012950248,73
6503B9ABW,40.9308853387,-73.1019747468,74
6503B9ABW,40.9307177203,-73.1026634726,75
6503B9ABW,40.9305943381,-73.1033680995,76
6503B9ABW,40.9305123045,-73.1040835663,77
6503B9ABW,40.9304450054,-73.1048018668,78
6503B9ABW,40.93037657,-73.1055200066,79
6503B9ABW,40.9303086716,-73.1062382388,80
6503B9ABW,40.9302393201,-73.1069562289,81
6503B9ABW,40.9301697997,-73.1076741893,82
6503B9ABW,40.9301006256,-73.1083922067,83
6503B9ABW,40.9300324652,-73.1091103927,84
6503B9ABW,40.9299672507,-73.1098290193,85
6503B9ABW,40.9299247051,-73.110550417,86
6503B9ABW,40.9298959574,-73.1112731678,87
6503B9ABW,40.9298289821,-73.1119903924,88
6503B9ABW,40.9296891144,-73.1126890008,89
6503B9ABW,40.9294762355,-73.1133546172,90
6503B9ABW,40.9291954638,-73.1139752567,91
6503B9ABW,40.9288534383,-73.114539025,92
6503B9ABW,40.928462822,-73.1150471411,93
6503B9ABW,40.9280641033,-73.1155446004,94
6503B9ABW,40.9276661443,-73.1160431157,95
6503B9ABW,40.9272685021,-73.1165420505,96
6503B9ABW,40.9268826307,-73.117056558,97
6503B9ABW,40.9265212006,-73.1176007584,98
6503B9ABW,40.9261893756,-73.1181769199,99
6503B9ABW,40.9258889422,-73.1187821935,100
6503B9ABW,40.9256230618,-73.1194149078,101
6503B9ABW,40.9253901168,-73.1200698624,102
6503B9ABW,40.9252047367,-73.1207500959,103
6503B9ABW,40.9250722242,-73.1214519681,104
6503B9ABW,40.9249256434,-73.1221485803,105
6503B9ABW,40.9247307407,-73.1228248999,106
6503B9ABW,40.9245230741,-73.12349483,107
6503B9ABW,40.9243097733,-73.1241615904,108
6503B9ABW,40.9240620634,-73.1248062854,109
6503B9ABW,40.9237432625,-73.1253929395,110
6503B9ABW,40.9233579584,-73.1259066933,111
6503B9ABW,40.9229422576,-73.1263791355,112
6503B9ABW,40.9225189456,-73.1268397652,113
6503B9ABW,40.9220741796,-73.1272623446,114
6503B9ABW,40.9215984183,-73.1276226391,115
6503B9ABW,40.9211138792,-73.1279627098,116
6503B9ABW,40.9206289978,-73.1283019599,117
6503B9ABW,40.9201442101,-73.1286414405,118
6503B9ABW,40.919659128,-73.128980186,119
6503B9ABW,40.9191742572,-73.1293194442,120
6503B9ABW,40.9186949453,-73.129671694,121
6503B9ABW,40.9182321351,-73.1300603606,122
6503B9ABW,40.9177811789,-73.1304729359,123
6503B9ABW,40.9173299179,-73.1308849698,124
6503B9ABW,40.9168815313,-73.1313023306,125
6503B9ABW,40.9164534938,-73.1317543314,126
6503B9ABW,40.9160663088,-73.1322659844,127
6503B9ABW,40.9157178629,-73.1328247274,128
6503B9ABW,40.9153794418,-73.1333944718,129
6503B9ABW,40.9150421823,-73.1339654128,130
6503B9ABW,40.9147045273,-73.1345359468,131
6503B9ABW,40.9143678356,-73.1351074636,132
6503B9ABW,40.914030035,-73.1356778038,133
6503B9ABW,40.9136726022,-73.1362261469,134
6503B9ABW,40.9132600552,-73.1367003121,135
6503B9ABW,40.9127910358,-73.1370720029,136
6503B9ABW,40.9122804644,-73.1373328832,137
6503B9ABW,40.9117434294,-73.1374705939,138
6503B9ABW,40.9111960122,-73.137487546,139
6503B9ABW,40.910653469,-73.1373872239,140
6503B9ABW,40.9101192597,-73.1372214529,141
6503B9ABW,40.909586591,-73.1370466158,142
6503B9ABW,40.9090538336,-73.1368722503,143
6503B9ABW,40.9085202205,-73.13670268,144
6503B9ABW,40.9079807451,-73.136573457,145
6503B9ABW,40.9074337035,-73.1365537465,146
6503B9ABW,40.9068924454,-73.1366623976,147
6503B9ABW,40.9063737984,-73.1368933008,148
6503B9ABW,40.9058937976,-73.1372401321,149
6503B9ABW,40.9054560868,-73.1376755501,150
6503B9ABW,40.9050330922,-73.1381366672,151
6503B9ABW,40.9046126445,-73.1386018206,152
6503B9ABW,40.9041904085,-73.1390641409,153
6503B9ABW,40.9037613628,-73.1395151391,154
6503B9ABW,40.9033064329,-73.1399186425,155
6503B9ABW,40.9028202912,-73.1402529786,156
6503B9ABW,40.9023122651,-73.140525918,157
6503B9ABW,40.9017949096,-73.1407676842,158
6503B9ABW,40.9012769676,-73.1410073168,159
6503B9ABW,40.9007589981,-73.1412468476,160
6503B9ABW,40.9002405027,-73.1414843889,161
6503B9ABW,40.8997227275,-73.1417246594,162
6503B9ABW,40.8992050429,-73.1419652714,163
6503B9ABW,40.8986869472,-73.1422043463,164
6503B9ABW,40.8981688001,-73.1424432257,165
6503B9ABW,40.8976508492,-73.1426828403,166
6503B9ABW,40.8971328109,-73.1429221255,167
6503B9ABW,40.8966148774,-73.1431618028,168
6503B9ABW,40.8960968244,-73.1434010285,169
6503B9ABW,40.8955784185,-73.1436389222,170
6503B9ABW,40.8950600557,-73.1438769776,171
6503B9ABW,40.8945419448,-73.1441159777,172
6503B9ABW,40.8940241798,-73.1443562042,173
6503B9ABW,40.8935163905,-73.1446291831,174
6503B9ABW,40.8930385716,-73.1449821437,175
6503B9ABW,40.8926030731,-73.1454205697,176
6503B9ABW,40.892206867,-73.1459206567,177
6503B9ABW,40.8918241149,-73.1464391596,178
6503B9ABW,40.8914421705,-73.1469587148,179
6503B9ABW,40.8910588403,-73.1474764931,180
6503B9ABW,40.8906750453,-73.1479936708,181
6503B9ABW,40.8902911826,-73.1485107583,182
6503B9ABW,40.8899078695,-73.1490285491,183
6503B9ABW,40.8895256029,-73.1495476794,184
6503B9ABW,40.8891426495,-73.1500659268,185
6503B9ABW,40.888758658,-73.1505828354,186
6503B9ABW,40.8883754912,-73.1511008005,187
6503B9ABW,40.8879928863,-73.1516194862,188
6503B9ABW,40.8876100854,-73.1521379182,189
6503B9ABW,40.8872270054,-73.1526559884,190
6503B9ABW,40.8868434383,-73.1531734301,191
6503B9ABW,40.8864601595,-73.1536912397,192
6503B9ABW,40.8860772585,-73.1542095314,193
6503B9ABW,40.8856944222,-73.1547279031,194
6503B9ABW,40.8853115835,-73.1552462689,195
6503B9ABW,40.8849287424,-73.1557646287,196
6503B9ABW,40.884545899,-73.1562829825,197
6503B9ABW,40.8841630506,-73.156801327,198
6503B9ABW,40.8837798156,-73.1573191719,199
6503B9ABW,40.8833963098,-73.1578366661,200
6503B9ABW,40.883013063,-73.1583544901,201
6503B9ABW,40.8826301396,-73.1588727265,202
6503B9ABW,40.8822474839,-73.159391303,203
6503B9ABW,40.8818643415,-73.1599092523,204
6503B9ABW,40.881481305,-73.1604273346,205
6503B9ABW,40.8810984826,-73.1609456887,206
6503B9ABW,40.8807154901,-73.1614638217,207
6503B9ABW,40.8803322979,-73.1619816953,208
6503B9ABW,40.87994914,-73.1624996094,209
6503B9ABW,40.8795654548,-73.1630168405,210
6503B9ABW,40.8791843231,-73.1635373179,211
6503B9ABW,40.8788007442,-73.164054673,212
6503B9ABW,40.8784175235,-73.1645724937,213
6503B9ABW,40.878034447,-73.1650904968,214
6503B9ABW,40.8776508351,-73.1656078072,215
6503B9ABW,40.8772681197,-73.1661262689,216
6503B9ABW,40.8768851118,-73.1666443526,217
6503B9ABW,40.876502025,-73.1671623319,218
6503B9ABW,40.8761193981,-73.1676808973,219
6503B9ABW,40.875735874,-73.1681983074,220
6503B9ABW,40.8753530828,-73.1687166566,221
6503B9ABW,40.8749699976,-73.1692346264,222
6503B9ABW,40.8745868193,-73.1697524736,223
6503B9ABW,40.874204046,-73.1702708374,224
6503B9ABW,40.873820886,-73.1707887021,225
6503B9ABW,40.8734375531,-73.1713063415,226
6503B9ABW,40.8730550513,-73.1718250437,227
6503B9ABW,40.8726721902,-73.172343283,228
6503B9ABW,40.8722890615,-73.1728611763,229
6503B9ABW,40.8719055406,-73.1733785625,230
6503B9ABW,40.8715220989,-73.1738960477,231
6503B9ABW,40.8711395168,-73.1744146317,232
6503B9ABW,40.8707571222,-73.1749334538,233
6503B9ABW,40.8703741653,-73.1754515523,234
6503B9ABW,40.8699907786,-73.1759690964,235
6503B9ABW,40.8696076417,-73.1764869586,236
6503B9ABW,40.8692246324,-73.1770049815,237
6503B9ABW,40.8688418858,-73.1775233384,238
6503B9ABW,40.86845915,-73.1780417061,239
6503B9ABW,40.8680764102,-73.1785600658,240
6503B9ABW,40.8676931877,-73.1790778027,241
6503B9ABW,40.8673095847,-73.1795950481,242
6503B9ABW,40.8669259794,-73.1801122875,243
6503B9ABW,40.8665425438,-73.1806297421,244
6503B9ABW,40.8661595835,-73.1811478043,245
6503B9ABW,40.8657764282,-73.1816656132,246
6503B9ABW,40.8653931346,-73.1821832417,247
6503B9ABW,40.8650099045,-73.1827009487,248
6503B9ABW,40.8646260598,-73.1832178618,249
6503B9ABW,40.8642422029,-73.1837347562,250
6503B9ABW,40.8638590409,-73.1842525417,251
6503B9ABW,40.8634752394,-73.1847695009,252
6503B9ABW,40.8630910585,-73.1852859687,253
6503B9ABW,40.8627076947,-73.1858034858,254
6503B9ABW,40.8623253431,-73.1863222831,255
6503B9ABW,40.8619494167,-73.186849084,256
6503B9ABW,40.8615863685,-73.1873913159,257
6503B9ABW,40.8612282078,-73.1879392409,258
6503B9ABW,40.8608729209,-73.1884904082,259
6503B9ABW,40.8605188529,-73.1890429343,260
6503B9ABW,40.8601636028,-73.1895941403,261
6503B9ABW,40.8598083506,-73.1901453415,262
6503B9ABW,40.8594531911,-73.1906966435,263
6503B9ABW,40.8590980526,-73.1912479659,264
6503B9ABW,40.8587431782,-73.1917995803,265
6503B9ABW,40.8583910577,-73.1923542108,266
6503B9ABW,40.858063093,-73.1929332008,267
6503B9ABW,40.85778634,-73.1935565559,268
6503B9ABW,40.8575635897,-73.1942164988,269
6503B9ABW,40.8573731181,-73.1948944951,270
6503B9ABW,40.8571887489,-73.195575487,271
6503B9ABW,40.8570031858,-73.1962559154,272
6503B9ABW,40.856819251,-73.1969371089,273
6503B9ABW,40.8566335112,-73.1976174544,274
6503B9ABW,40.8564479195,-73.1982978676,275
6503B9ABW,40.8562637652,-73.1989789554,276
6503B9ABW,40.8560785624,-73.1996595484,277
6503B9ABW,40.8558927269,-73.20033984,278
6503B9ABW,40.8557070606,-73.2010201877,279
6503B9ABW,40.8555261878,-73.2017027411,280
6503B9ABW,40.8553476564,-73.2023861811,281
6503B9ABW,40.8552097493,-73.2030843597,282
6503B9ABW,40.8551450345,-73.2038011016,283
6503B9ABW,40.855147883,-73.2045234168,284
6503B9ABW,40.855173593,-73.2052455798,285
6503B9ABW,40.8552061458,-73.2059672327,286
6503B9ABW,40.8552699414,-73.2066845086,287
6503B9ABW,40.8554054832,-73.2073836707,288
6503B9ABW,40.8556131845,-73.2080515118,289
6503B9ABW,40.8558866579,-73.208677261,290
6503B9ABW,40.8561975717,-73.2092729557,291
6503B9ABW,40.8565131193,-73.2098645357,292
6503B9ABW,40.8568295202,-73.210455342,293
6503B9ABW,40.8571439978,-73.2110479313,294
6503B9ABW,40.8574590903,-73.2116399557,295
6503B9ABW,40.8577745144,-73.2122316742,296
6503B9ABW,40.8580898818,-73.2128234519,297
6503B9ABW,40.858404199,-73.2134161664,298
6503B9ABW,40.858695188,-73.2140284921,299
6503B9ABW,40.8589262066,-73.2146831502,300
6503B9ABW,40.8591120771,-73.2153632943,301
6503B9ABW,40.8592907982,-73.2160469168,302
6503B9ABW,40.8594679682,-73.2167312413,303
6503B9ABW,40.8596481668,-73.217414155,304
6503B9ABW,40.8598577761,-73.2180814781,305
6503B9ABW,40.8601443576,-73.2186954313,306
6503B9ABW,40.8605133647,-73.2192279479,307
6503B9ABW,40.8609323131,-73.2196945096,308
6503B9ABW,40.8613618074,-73.2201447863,309
6503B9ABW,40.8617932153,-73.2205918748,310
6503B9ABW,40.8622241491,-73.2210397636,311
6503B9ABW,40.8626545934,-73.2214884641,312
6503B9ABW,40.8630849512,-73.2219373193,313
6503B9ABW,40.8635150787,-73.2223865584,314
6503B9ABW,40.8639344189,-73.2228524993,315
6503B9ABW,40.8643077693,-73.2233808159,316
6503B9ABW,40.8646292298,-73.2239661994,317
6503B9ABW,40.8649294879,-73.2245714783,318
6503B9ABW,40.8652281037,-73.2251782069,319
6503B9ABW,40.8655258532,-73.2257856737,320
6503B9ABW,40.8658235453,-73.2263931802,321
6503B9ABW,40.8661237787,-73.2269985331,322
6503B9ABW,40.8664357663,-73.2275930314,323
6503B9ABW,40.8667938164,-73.228139401,324
6503B9ABW,40.8672054808,-73.228616145,325
6503B9ABW,40.867663388,-73.2290121722,326
6503B9ABW,40.8681558065,-73.2293306232,327
6503B9ABW,40.868657689,-73.229623496,328
6503B9ABW,40.8691595252,-73.2299165596,329
6503B9ABW,40.8696621654,-73.2302072255,330
6503B9ABW,40.8701649202,-73.2304975505,331
6503B9ABW,40.870667444,-73.2307885712,332
6503B9ABW,40.8711698228,-73.2310800269,333
6503B9ABW,40.8716708261,-73.2313755253,334
6503B9ABW,40.8721650419,-73.2316895264,335
6503B9ABW,40.8726351293,-73.2320614674,336
6503B9ABW,40.8730730006,-73.2324961614,337
6503B9ABW,40.8734732568,-73.2329900033,338
6503B9ABW,40.873831972,-73.2335366481,339
6503B9ABW,40.8741652,-73.2341112164,340
6503B9ABW,40.8744926821,-73.2346916092,341
6503B9ABW,40.8748201191,-73.2352720459,342
6503B9ABW,40.8751498794,-73.2358502023,343
6503B9ABW,40.8754786263,-73.2364293633,344
6503B9ABW,40.875807067,-73.2370088292,345
6503B9ABW,40.8761353227,-73.2375884799,346
6503B9ABW,40.8764636893,-73.2381680241,347
6503B9ABW,40.8767923594,-73.2387472727,348
6503B9ABW,40.8771207437,-73.2393268054,349
6503B9ABW,40.8774492751,-73.2399061963,350
6503B9ABW,40.8777778953,-73.2404855026,351
6503B9ABW,40.8781064039,-73.2410649216,352
6503B9ABW,40.8784349893,-73.2416442678,353
6503B9ABW,40.8787638627,-73.2422233332,354
6503B9ABW,40.8790926911,-73.2428024458,355
6503B9ABW,40.8794213482,-73.2433817298,356
6503B9ABW,40.8797497042,-73.2439613131,357
6503B9ABW,40.8800774387,-73.2445415091,358
6503B9ABW,40.8804056878,-73.245121201,359
6503B9ABW,40.880733513,-73.245701309,360
6503B9ABW,40.881059649,-73.2462830649,361
6503B9ABW,40.8813880068,-73.2468626563,362
6503B9ABW,40.8817171645,-73.2474414526,363
6503B9ABW,40.8820438904,-73.2480226511,364
6503B9ABW,40.882371523,-73.2486029664,365
6503B9ABW,40.8826977853,-73.2491846095,366
6503B9ABW,40.8830087717,-73.2497802128,367
6503B9ABW,40.8832777967,-73.2504097441,368
6503B9ABW,40.8834954271,-73.2510727868,369
6503B9ABW,40.8836517757,-73.2517651988,370
6503B9ABW,40.8837488908,-73.2524761279,371
6503B9ABW,40.8837854747,-73.2531969169,372
6503B9ABW,40.8837731352,-73.2539197269,373
6503B9ABW,40.8837458053,-73.2546420776,374
6503B9ABW,40.8837153452,-73.255364247,375
6503B9ABW,40.8836848894,-73.2560864163,376
6503B9ABW,40.8836546937,-73.2568086043,377
6503B9ABW,40.8836246166,-73.2575308005,378
6503B9ABW,40.8835945621,-73.2582529981,379
6503B9ABW,40.8835646136,-73.2589752029,380
6503B9ABW,40.8835353335,-73.2596974547,381
6503B9ABW,40.8835056287,-73.2604196762,382
6503B9ABW,40.8834752873,-73.2611418516,383
6503B9ABW,40.8834446084,-73.2618640019,384
6503B9ABW,40.8834131929,-73.2625860965,385
6503B9ABW,40.8833826282,-73.2633082532,386
6503B9ABW,40.8833524235,-73.2640304371,387
6503B9ABW,40.8833217064,-73.2647525831,388
6503B9ABW,40.8832916186,-73.2654747748,389
6503B9ABW,40.883261479,-73.2661969625,390
6503B9ABW,40.8832308673,-73.2669191154,391
6503B9ABW,40.8832010355,-73.2676413241,392
6503B9ABW,40.8831706214,-73.2683634904,393
6503B9ABW,40.8831403963,-73.2690856705,394
6503B9ABW,40.8831108586,-73.2698078996,395
6503B9ABW,40.8830802843,-73.2705300511,396
6503B9ABW,40.8830484105,-73.2712521068,397
6503B9ABW,40.8830178351,-73.2719742598,398
6503B9ABW,40.8829877944,-73.2726964515,399
6503B9ABW,40.8829582209,-73.273418676,400
6503B9ABW,40.882927308,-73.274140803,401
6503B9ABW,40.8828973894,-73.274863002,402
6503B9ABW,40.8828671394,-73.2755851766,403
6503B9ABW,40.8828364154,-73.2763073164,404
6503B9ABW,40.882807303,-73.2770295718,405
6503B9ABW,40.8827770578,-73.2777517451,406
6503B9ABW,40.8827469828,-73.2784739307,407
6503B9ABW,40.8827171452,-73.2791961338,408
6503B9ABW,40.882686721,-73.2799182946,409
6503B9ABW,40.8826572966,-73.2806405263,410
6503B9ABW,40.8826273358,-73.2813627179,411
6503B9ABW,40.8825959917,-73.2820848089,412
6503B9ABW,40.882566157,-73.2828070105,413
6503B9ABW,40.8825364712,-73.283529223,414
6503B9ABW,40.8825065442,-73.2842514179,415
6503B9ABW,40.882476348,-73.284973593,416
6503B9ABW,40.8824462421,-73.2856957744,417
6503B9ABW,40.8824163507,-73.2864179709,418
6503B9ABW,40.882386675,-73.2871401825,419
6503B9ABW,40.882356995,-73.2878623935,420
6503B9ABW,40.8823271646,-73.2885845931,421
6503B9ABW,40.882296304,-73.2893067167,422
6503B9ABW,40.8822665439,-73.2900289206,423
6503B9ABW,40.8822369876,-73.2907511391,424
6503B9ABW,40.8822073359,-73.2914733502,425
6503B9ABW,40.8821761327,-73.2921954467,426
6503B9ABW,40.8821457061,-73.2929175983,427
6503B9ABW,40.8821170826,-73.2936398801,428
6503B9ABW,40.8820865513,-73.2943620252,429
6503B9ABW,40.8820564881,-73.2950842045,430
6503B9ABW,40.882027149,-73.2958064361,431
6503B9ABW,40.8819976276,-73.296528654,432
6503B9ABW,40.8819666505,-73.2972507652,433
6503B9ABW,40.8819366273,-73.2979729465,434
6503B9ABW,40.8819065968,-73.2986951274,435
6503B9ABW,40.8818755518,-73.2994172328,436
6503B9ABW,40.8818447743,-73.300139358,437
6503B9ABW,40.8818151848,-73.3008615688,438
6503B9ABW,40.8817856895,-73.3015837861,439
6503B9ABW,40.881755437,-73.3023059493,440
6503B9ABW,40.8817251515,-73.3030281098,441
6503B9ABW,40.881694795,-73.3037502648,442
6503B9ABW,40.8816639412,-73.3044723825,443
6503B9ABW,40.8816324563,-73.3051944528,444
6503B9ABW,40.881601806,-73.3059165849,445
6503B9ABW,40.8815714071,-73.3066387355,446
6503B9ABW,40.8815407845,-73.3073608693,447
6503B9ABW,40.8815103958,-73.3080830197,448
6503B9ABW,40.8814804057,-73.3088051982,449
6503B9ABW,40.881448923,-73.3095272662,450
6503B9ABW,40.8814180346,-73.3102493786,451
6503B9ABW,40.8813892865,-73.3109716418,452
6503B9ABW,40.8813586995,-73.3116937723,453
6503B9ABW,40.8813275719,-73.3124158659,454
6503B9ABW,40.8812981245,-73.3131380798,455
6503B9ABW,40.8812664466,-73.3138601285,456
6503B9ABW,40.8812348062,-73.3145821754,457
6503B9ABW,40.8812068272,-73.3153044888,458
6503B9ABW,40.8811764451,-73.316026634,459
6503B9ABW,40.8811449643,-73.3167486994,460
6503B9ABW,40.8811134633,-73.3174707626,461
6503B9ABW,40.8810819282,-73.3181928223,462
6503B9ABW,40.8810518291,-73.3189149889,463
6503B9ABW,40.881021259,-73.3196371199,464
6503B9ABW,40.8809897323,-73.3203591802,465
6503B9ABW,40.8809588338,-73.3210812871,466
6503B9ABW,40.8809283184,-73.3218034221,467
6503B9ABW,40.8808980182,-73.3225255725,468
6503B9ABW,40.8808676867,-73.3232477204,469
6503B9ABW,40.8808369567,-73.3239698386,470
6503B9ABW,40.8808061038,-73.3246919474,471
6503B9ABW,40.8807754781,-73.3254140726,472
6503B9ABW,40.880744997,-73.3261362082,473
6503B9ABW,40.8807145026,-73.3268583424,474
6503B9ABW,40.8806827654,-73.327580382,475
6503B9ABW,40.8806506801,-73.3283023952,476
6503B9ABW,40.8806196422,-73.3290244882,477
6503B9ABW,40.8805886276,-73.3297465827,478
6503B9ABW,40.8805577444,-73.3304686864,479
6503B9ABW,40.8805275917,-73.3311908434,480
6503B9ABW,40.8804970802,-73.3319129734,481
6503B9ABW,40.8804604465,-73.33263455,482
6503B9ABW,40.8803992847,-73.3333528859,483
6503B9ABW,40.8802987418,-73.334063511,484
6503B9ABW,40.8801611603,-73.3347633016,485
6503B9ABW,40.8799886558,-73.335449425,486
6503B9ABW,40.8797780759,-73.3361170219,487
6503B9ABW,40.8795359193,-73.3367656241,488
6503B9ABW,40.8792574872,-73.337388406,489
6503B9ABW,40.87894714,-73.3379843882,490
6503B9ABW,40.878608288,-73.338553162,491
6503B9ABW,40.8782456482,-73.3390954624,492
6503B9ABW,40.877870417,-73.3396232839,493
6503B9ABW,40.8774996314,-73.3401565814,494
6503B9ABW,40.8771282118,-73.3406891101,495
6503B9ABW,40.8767572142,-73.3412221463,496
6503B9ABW,40.8763858928,-73.3417547875,497
6503B9ABW,40.8760153344,-73.3422883468,498
6503B9ABW,40.8756439894,-73.3428209527,499
6503B9ABW,40.8752732003,-73.3433542263,500
6503B9ABW,40.8749011625,-73.3438859867,501
6503B9ABW,40.8745302379,-73.3444190936,502
6503B9ABW,40.874153056,-73.3449442793,503
6503B9ABW,40.873752454,-73.3454377577,504
6503B9ABW,40.8733257317,-73.3458924335,505
6503B9ABW,40.872910197,-73.3463642577,506
6503B9ABW,40.8725415943,-73.3468974456,507
6503B9ABW,40.8722482439,-73.3475064279,508
6503B9ABW,40.8720351016,-73.3481711503,509
6503B9ABW,40.8719000106,-73.348870893,510
6503B9ABW,40.8718005577,-73.3495820471,511
6503B9ABW,40.8717057666,-73.3502943326,512
6503B9ABW,40.8716122787,-73.3510069175,513
6503B9ABW,40.8715164664,-73.3517189677,514
6503B9ABW,40.8714214512,-73.3524312027,515
6503B9ABW,40.871327298,-73.3531436352,516
6503B9ABW,40.8712321128,-73.353855827,517
6503B9ABW,40.8711399136,-73.3545686926,518
6503B9ABW,40.8710429754,-73.3552804288,519
6503B9ABW,40.8709255185,-73.3559865032,520
6503B9ABW,40.8707595235,-73.3566748829,521
6503B9ABW,40.8705482059,-73.3573418234,522
6503B9ABW,40.87032466,-73.3580022786,523
6503B9ABW,40.8701001921,-73.358662194,524
6503B9ABW,40.8698749992,-73.3593216783,525
6503B9ABW,40.8696489578,-73.3599806532,526
6503B9ABW,40.8694242419,-73.3606404082,527
6503B9ABW,40.8692002251,-73.3613005803,528
6503B9ABW,40.8689759726,-73.3619606107,529
6503B9ABW,40.8687526975,-73.3626212146,530
6503B9ABW,40.8685294326,-73.3632818223,531
6503B9ABW,40.8683053782,-73.3639419629,532
6503B9ABW,40.868080521,-73.3646016284,533
6503B9ABW,40.8678558564,-73.3652614053,534
6503B9ABW,40.8676317075,-73.3659214845,535
6503B9ABW,40.8674076823,-73.3665816342,536
6503B9ABW,40.8671840815,-73.3672420313,537
6503B9ABW,40.8669601458,-73.3679022294,538
6503B9ABW,40.8667361356,-73.3685623814,539
6503B9ABW,40.866512146,-73.3692225432,540
6503B9ABW,40.8662885377,-73.369882926,541
6503B9ABW,40.8660649323,-73.3705433092,542
6503B9ABW,40.8658412166,-73.3712036252,543
6503B9ABW,40.8656166355,-73.3718634294,544
6503B9ABW,40.8653924807,-73.3725234827,545
6503B9ABW,40.8651687797,-73.373183801,546
6503B9ABW,40.8649451605,-73.3738441653,547
6503B9ABW,40.8647213914,-73.3745044392,548
6503B9ABW,40.8644976302,-73.3751647155,549
6503B9ABW,40.8642743208,-73.3758252549,550
6503B9ABW,40.8640510526,-73.3764858163,551
6503B9ABW,40.8638271885,-73.3771460253,552
6503B9ABW,40.863603158,-73.3778061343,553
6503B9ABW,40.8633792044,-73.3784662864,554
6503B9ABW,40.8631553283,-73.3791264819,555
6503B9ABW,40.8629313678,-73.3797866254,556
6503B9ABW,40.8627071075,-73.3804465902,557
6503B9ABW,40.8624830118,-73.3811066496,558
6503B9ABW,40.8622591826,-73.3817668638,559
6503B9ABW,40.8620354001,-73.3824271033,560
6503B9ABW,40.8618117343,-73.3830874091,561
6503B9ABW,40.8615877798,-73.3837475427,562
