FBDED0B3W,40.8753265577,-73.5340441458,1
FBDED0B3W,40.8753353413,-73.5344204524,2
FBDED0B3W,40.8753519853,-73.5351433123,3
FBDED0B3W,40.8753687258,-73.5358661685,4
FBDED0B3W,40.8753850498,-73.5365890413,5
FBDED0B3W,40.8754015632,-73.5373119069,6
FBDED0B3W,40.875418043,-73.538034774,7
FBDED0B3W,40.8754353026,-73.5387576097,8
FBDED0B3W,40.8754524311,-73.5394804509,9
FBDED0B3W,40.8754725295,-73.5402031205,10
FBDED0B3W,40.875523099,-73.5409222303,11
FBDED0B3W,40.8756562617,-73.5416218147,12
FBDED0B3W,40.8758814379,-73.5422784705,13
FBDED0B3W,40.8761881839,-73.5428759639,14
FBDED0B3W,40.876569384,-73.5433932536,15
FBDED0B3W,40.8770140266,-73.5438140717,16
FBDED0B3W,40.8774921323,-73.544168892,17
FBDED0B3W,40.8779738683,-73.544515561,18
FBDED0B3W,40.878436537,-73.5449018347,19
FBDED0B3W,40.8788319607,-73.5453986825,20
FBDED0B3W,40.879145171,-73.5459893053,21
FBDED0B3W,40.8793565499,-73.5466533323,22
FBDED0B3W,40.879456736,-73.5473613277,23
FBDED0B3W,40.8794429573,-73.5480815592,24
FBDED0B3W,40.8793164625,-73.5487820894,25
FBDED0B3W,40.8790830988,-73.5494333262,26
FBDED0B3W,40.8787510524,-73.5500055761,27
FBDED0B3W,40.878338431,-73.55047942,28
FBDED0B3W,40.8778935709,-73.5509029633,29
FBDED0B3W,40.8774566244,-73.551339626,30
FBDED0B3W,40.8770689654,-73.5518491948,31
FBDED0B3W,40.8767507394,-73.5524361129,32
FBDED0B3W,40.8765083809,-73.5530827249,33
FBDED0B3W,40.8763522613,-73.5537740701,34
FBDED0B3W,40.8762842729,-73.5544898089,35
FBDED0B3W,40.8763078987,-73.5552103871,36
FBDED0B3W,40.8764176838,-73.5559174095,37
FBDED0B3W,40.8765847957,-73.5566060177,38
FBDED0B3W,40.8767610751,-73.5572909205,39
FBDED0B3W,40.8769373892,-73.5579758097,40
FBDED0B3W,40.8771141097,-73.5586605182,41
FBDED0B3W,40.8772937294,-73.5593438564,42
FBDED0B3W,40.877505724,-73.5600099854,43
FBDED0B3W,40.8777809111,-73.5606343182,44
FBDED0B3W,40.8781193437,-73.5612021249,45
FBDED0B3W,40.8785139793,-73.5617029356,46
FBDED0B3W,40.8789541735,-73.5621338199,47
FBDED0B3W,40.8794223038,-73.5625102051,48
FBDED0B3W,40.8798925412,-73.5628832055,49
FBDED0B3W,40.8803464252,-73.5632882434,50
FBDED0B3W,40.8807566906,-73.5637667881,51
FBDED0B3W,40.8811115075,-73.564316837,52
FBDED0B3W,40.8814084675,-73.5649239762,53
FBDED0B3W,40.8816491493,-73.5655731578,54
FBDED0B3W,40.8818658684,-73.566237655,55
FBDED0B3W,40.8820813346,-73.5669028745,56
FBDED0B3W,40.8822973509,-73.5675677797,57
FBDED0B3W,40.8825011909,-73.5682389745,58
FBDED0B3W,40.8826485019,-73.5689343433,59
FBDED0B3W,40.8827202402,-73.5696500889,60
FBDED0B3W,40.8827129887,-73.5703719967,61
FBDED0B3W,40.8826487709,-73.5710899901,62
FBDED0B3W,40.8825685297,-73.5718054878,63
FBDED0B3W,40.8824878541,-73.5725209047,64
FBDED0B3W,40.8824069432,-73.5732362747,65
FBDED0B3W,40.8823261557,-73.5739516679,66
FBDED0B3W,40.8822460716,-73.5746671972,67
FBDED0B3W,40.882160511,-73.575381571,68
FBDED0B3W,40.8820379923,-73.5760855036,69
FBDED0B3W,40.8818471694,-73.5767622608,70
FBDED0B3W,40.8815849275,-73.5773961224,71
FBDED0B3W,40.8812578995,-73.5779753454,72
FBDED0B3W,40.8808737621,-73.5784905616,73
FBDED0B3W,40.8804595507,-73.5789650234,74
FBDED0B3W,40.8800406073,-73.5794323509,75
FBDED0B3W,40.8796249152,-73.5799044225,76
FBDED0B3W,40.879241365,-73.5804197888,77
FBDED0B3W,40.8789383862,-73.5810192782,78
FBDED0B3W,40.8787410982,-73.5816910257,79
FBDED0B3W,40.8786512152,-73.582401406,80
FBDED0B3W,40.8786554147,-73.5831236296,81
FBDED0B3W,40.8786887061,-73.5838454648,82
FBDED0B3W,40.8786901515,-73.5845678056,83
FBDED0B3W,40.8786229346,-73.5852844664,84
FBDED0B3W,40.8785026333,-73.5859898897,85
FBDED0B3W,40.8783686851,-73.5866912457,86
FBDED0B3W,40.8782326847,-73.5873919225,87
FBDED0B3W,40.8780980491,-73.5880930546,88
FBDED0B3W,40.8779634359,-73.5887941934,89
FBDED0B3W,40.8778280983,-73.5894950887,90
FBDED0B3W,40.8776914481,-73.5901955388,91
FBDED0B3W,40.8775498993,-73.5908941736,92
FBDED0B3W,40.877371286,-73.5915772635,93
FBDED0B3W,40.8771436941,-73.5922347182,94
FBDED0B3W,40.8768856709,-73.592872976,95
FBDED0B3W,40.8766237451,-73.5935085468,96
FBDED0B3W,40.8763615968,-73.5941439559,97
FBDED0B3W,40.8760991171,-73.5947791251,98
FBDED0B3W,40.8758365514,-73.5954142301,99
FBDED0B3W,40.8755755108,-73.5960503609,100
FBDED0B3W,40.8753238617,-73.5966924814,101
FBDED0B3W,40.8750351377,-73.5973068886,102
FBDED0B3W,40.87471445,-73.5978932458,103
FBDED0B3W,40.8743823448,-73.5984690577,104
FBDED0B3W,40.8740478612,-73.5990424801,105
FBDED0B3W,40.873713044,-73.599615562,106
FBDED0B3W,40.8733782913,-73.6001887065,107
FBDED0B3W,40.8730436373,-73.6007619481,108
FBDED0B3W,40.8727088874,-73.6013350896,109
FBDED0B3W,40.8723740836,-73.6019081737,110
FBDED0B3W,40.8720391499,-73.6024811232,111
FBDED0B3W,40.8717041474,-73.6030539999,112
FBDED0B3W,40.8713689374,-73.6036266631,113
FBDED0B3W,40.8710336826,-73.6041992779,114
FBDED0B3W,40.8706984078,-73.6047718696,115
FBDED0B3W,40.8703635635,-73.605344895,116
FBDED0B3W,40.8700294739,-73.6059186757,117
FBDED0B3W,40.8697054174,-73.6065021373,118
FBDED0B3W,40.8694109683,-73.6071119567,119
FBDED0B3W,40.8691523975,-73.6077493684,120
FBDED0B3W,40.8689251773,-73.6084074249,121
FBDED0B3W,40.8687141418,-73.6090749509,122
FBDED0B3W,40.8685050259,-73.609743545,123
FBDED0B3W,40.8682962456,-73.6104123191,124
FBDED0B3W,40.8680875415,-73.6110811323,125
FBDED0B3W,40.867878857,-73.6117499541,126
FBDED0B3W,40.8676704144,-73.6124189042,127
FBDED0B3W,40.8674571945,-73.6130851799,128
FBDED0B3W,40.8672214378,-73.6137377965,129
FBDED0B3W,40.8669478094,-73.6143641111,130
FBDED0B3W,40.8666377628,-73.6149602984,131
FBDED0B3W,40.8662966335,-73.615526434,132
FBDED0B3W,40.8659292432,-73.6160633085,133
FBDED0B3W,40.8655366492,-73.616568151,134
FBDED0B3W,40.8651189779,-73.6170370077,135
FBDED0B3W,40.8646904211,-73.6174888397,136
FBDED0B3W,40.8642575307,-73.6179332372,137
FBDED0B3W,40.8638014525,-73.6183341387,138
FBDED0B3W,40.8633149066,-73.6186669321,139
FBDED0B3W,40.8628032301,-73.6189264228,140
FBDED0B3W,40.8622728887,-73.6191095324,141
FBDED0B3W,40.8617305868,-73.6192171525,142
FBDED0B3W,40.8611836881,-73.619278331,143
FBDED0B3W,40.8606364216,-73.6193346551,144
FBDED0B3W,40.8600909415,-73.6194113313,145
FBDED0B3W,40.8595599465,-73.619585227,146
FBDED0B3W,40.8590647371,-73.6198901263,147
FBDED0B3W,40.8586120359,-73.6202946501,148
FBDED0B3W,40.8582219949,-73.62080001,149
FBDED0B3W,40.8579117649,-73.6213938982,150
FBDED0B3W,40.8576662868,-73.6220400142,151
FBDED0B3W,40.8574146796,-73.6226817595,152
FBDED0B3W,40.8571047519,-73.6232770913,153
FBDED0B3W,40.8567380763,-73.6238134059,154
FBDED0B3W,40.8563193942,-73.6242791461,155
FBDED0B3W,40.8558573349,-73.6246673071,156
FBDED0B3W,40.8553614341,-73.6249745085,157
FBDED0B3W,40.8548383409,-73.6251895509,158
FBDED0B3W,40.8542980073,-73.6253103582,159
FBDED0B3W,40.8537505644,-73.6253587743,160
FBDED0B3W,40.8532021773,-73.6253912243,161
FBDED0B3W,40.852653806,-73.625424131,162
FBDED0B3W,40.8521053804,-73.6254550691,163
FBDED0B3W,40.851557658,-73.6255016964,164
FBDED0B3W,40.8510115939,-73.6255717201,165
FBDED0B3W,40.8504711269,-73.6256958449,166
FBDED0B3W,40.8499387188,-73.625870506,167
FBDED0B3W,40.8494158598,-73.6260897157,168
FBDED0B3W,40.8488991142,-73.6263335853,169
FBDED0B3W,40.8483793898,-73.6265659163,170
FBDED0B3W,40.8478533517,-73.6267720811,171
FBDED0B3W,40.8473205855,-73.6269453321,172
FBDED0B3W,40.8467822786,-73.6270859941,173
FBDED0B3W,40.8462396024,-73.6271935818,174
FBDED0B3W,40.8456935708,-73.6272659627,175
FBDED0B3W,40.8451457334,-73.6273078574,176
FBDED0B3W,40.8445969709,-73.6273140821,177
FBDED0B3W,40.8440484399,-73.6272901238,178
FBDED0B3W,40.8435006792,-73.6272435571,179
FBDED0B3W,40.8429532676,-73.6271896312,180
FBDED0B3W,40.8424058089,-73.6271365398,181
FBDED0B3W,40.8418584219,-73.6270821851,182
FBDED0B3W,40.841311035,-73.6270278249,183
FBDED0B3W,40.8407636075,-73.6269741744,184
FBDED0B3W,40.8402161584,-73.6269209095,185
FBDED0B3W,40.8396687032,-73.6268677514,186
FBDED0B3W,40.839121271,-73.6268141836,187
FBDED0B3W,40.838573799,-73.6267613268,188
FBDED0B3W,40.8380263329,-73.6267083653,189
FBDED0B3W,40.837478921,-73.6266544382,190
FBDED0B3W,40.8369314967,-73.6266007283,191
FBDED0B3W,40.8363840561,-73.6265473081,192
FBDED0B3W,40.8358365984,-73.6264941915,193
FBDED0B3W,40.8352891586,-73.6264407538,194
FBDED0B3W,40.8347416642,-73.626388306,195
FBDED0B3W,40.8341942003,-73.6263353445,196
FBDED0B3W,40.8336469008,-73.6262794795,197
FBDED0B3W,40.8330994726,-73.6262258546,198
FBDED0B3W,40.832551931,-73.6261742612,199
FBDED0B3W,40.8320044347,-73.6261218383,200
FBDED0B3W,40.8314569257,-73.6260696438,201
FBDED0B3W,40.8309094284,-73.6260172383,202
FBDED0B3W,40.8303619578,-73.6259643565,203
FBDED0B3W,40.8298143901,-73.6259132414,204
FBDED0B3W,40.8292668172,-73.6258622184,205
FBDED0B3W,40.8287192727,-73.6258106701,206
FBDED0B3W,40.828171743,-73.6257588545,207
FBDED0B3W,40.8276240952,-73.6257092872,208
FBDED0B3W,40.8270761154,-73.625666933,209
FBDED0B3W,40.8265275272,-73.625643852,210
FBDED0B3W,40.8259786831,-73.6256465896,211
FBDED0B3W,40.8254302272,-73.6256747048,212
FBDED0B3W,40.8248826477,-73.6257247451,213
FBDED0B3W,40.8243356763,-73.6257858918,214
FBDED0B3W,40.8237887973,-73.6258484998,215
FBDED0B3W,40.8232420017,-73.6259123557,216
FBDED0B3W,40.8226951688,-73.6259756563,217
FBDED0B3W,40.8221483176,-73.6260386858,218
FBDED0B3W,40.8216014702,-73.6261017728,219
FBDED0B3W,40.8210546805,-73.6261657167,220
FBDED0B3W,40.8205078955,-73.6262297287,221
FBDED0B3W,40.8199610305,-73.6262925509,222
FBDED0B3W,40.8194142264,-73.6263562833,223
FBDED0B3W,40.81886739,-73.6264195348,224
FBDED0B3W,40.8183204962,-73.6264819211,225
FBDED0B3W,40.8177736366,-73.6265448193,226
FBDED0B3W,40.8172268781,-73.6266092261,227
FBDED0B3W,40.8166804905,-73.6266782217,228
FBDED0B3W,40.8161371393,-73.6267789026,229
FBDED0B3W,40.8156006254,-73.6269300105,230
FBDED0B3W,40.8150733981,-73.6271299292,231
FBDED0B3W,40.8145577132,-73.6273766451,232
FBDED0B3W,40.8140572162,-73.6276726118,233
FBDED0B3W,40.8135730918,-73.6280124642,234
FBDED0B3W,40.8131082226,-73.6283960642,235
FBDED0B3W,40.812665205,-73.6288220951,236
FBDED0B3W,40.8122461583,-73.6292882599,237
FBDED0B3W,40.8118528196,-73.6297918254,238
FBDED0B3W,40.8114813719,-73.6303236283,239
FBDED0B3W,40.811117191,-73.6308642304,240
FBDED0B3W,40.8107529999,-73.6314048204,241
FBDED0B3W,40.8103895769,-73.6319463023,242
FBDED0B3W,40.8100254166,-73.632486923,243
FBDED0B3W,40.8096616447,-73.6330279936,244
FBDED0B3W,40.809298002,-73.633569212,245
FBDED0B3W,40.8089343763,-73.6341104472,246
FBDED0B3W,40.8085707514,-73.6346516803,247
FBDED0B3W,40.8082067743,-73.6351925002,248
FBDED0B3W,40.8078431763,-73.6357337587,249
FBDED0B3W,40.8074791111,-73.6362744678,250
FBDED0B3W,40.8071103109,-73.6368095525,251
FBDED0B3W,40.8067255024,-73.6373242406,252
FBDED0B3W,40.8063137264,-73.6378014375,253
FBDED0B3W,40.8058847783,-73.6382521567,254
FBDED0B3W,40.8054517376,-73.6386961447,255
FBDED0B3W,40.8050181223,-73.6391391584,256
FBDED0B3W,40.8045837897,-73.63958095,257
FBDED0B3W,40.8041496385,-73.6400230464,258
FBDED0B3W,40.803716228,-73.6404663985,259
FBDED0B3W,40.8032824227,-73.6409090786,260
FBDED0B3W,40.8028490353,-73.6413524641,261
FBDED0B3W,40.8024155099,-73.6417956118,262
FBDED0B3W,40.8019800491,-73.6422353745,263
FBDED0B3W,40.8015296689,-73.6426475047,264
FBDED0B3W,40.8010515903,-73.6430007621,265
FBDED0B3W,40.8005476694,-73.6432851853,266
FBDED0B3W,40.8000250473,-73.6435041325,267
FBDED0B3W,40.799492334,-73.6436777508,268
FBDED0B3W,40.7989552185,-73.6438265241,269
FBDED0B3W,40.7984147689,-73.6439524309,270
FBDED0B3W,40.797870705,-73.6440470574,271
FBDED0B3W,40.7973234231,-73.6440981141,272
FBDED0B3W,40.7967747277,-73.6441015112,273
FBDED0B3W,40.796227211,-73.6440562135,274
FBDED0B3W,40.7956833899,-73.643960987,275
FBDED0B3W,40.7951449635,-73.6438213362,276
FBDED0B3W,40.7946104064,-73.6436572558,277
FBDED0B3W,40.7940750739,-73.6434979232,278
FBDED0B3W,40.7935340583,-73.6433783264,279
FBDED0B3W,40.7929882091,-73.6433047941,280
FBDED0B3W,40.7924397907,-73.6432806283,281
FBDED0B3W,40.7918908559,-73.6432771634,282
FBDED0B3W,40.7913419103,-73.6432778217,283
FBDED0B3W,40.7907929662,-73.6432797111,284
FBDED0B3W,40.7902440215,-73.64328043,285
FBDED0B3W,40.7896950757,-73.6432795463,286
FBDED0B3W,40.7891461295,-73.6432792715,287
FBDED0B3W,40.7885971832,-73.6432792649,288
FBDED0B3W,40.7880482368,-73.6432790982,289
FBDED0B3W,40.7874992906,-73.64327858,290
FBDED0B3W,40.7869503446,-73.6432778081,291
FBDED0B3W,40.7864013986,-73.6432785426,292
FBDED0B3W,40.7858524524,-73.6432792983,293
FBDED0B3W,40.7853035059,-73.6432798474,294
FBDED0B3W,40.7847545594,-73.6432803609,295
FBDED0B3W,40.7842056128,-73.6432808738,296
FBDED0B3W,40.7836566661,-73.6432810287,297
FBDED0B3W,40.7831077199,-73.6432807091,298
FBDED0B3W,40.7825587908,-73.6432758195,299
FBDED0B3W,40.7820100477,-73.6432630128,300
FBDED0B3W,40.7814623059,-73.6432173109,301
FBDED0B3W,40.7809148147,-73.6431652077,302
FBDED0B3W,40.7803692802,-73.6430866564,303
FBDED0B3W,40.779824523,-73.642997603,304
FBDED0B3W,40.7792798489,-73.6429076763,305
FBDED0B3W,40.7787352194,-73.6428172806,306
FBDED0B3W,40.7781905899,-73.6427268864,307
FBDED0B3W,40.7776459379,-73.6426367266,308
FBDED0B3W,40.7771012467,-73.6425469781,309
FBDED0B3W,40.7765565547,-73.6424572388,310
FBDED0B3W,40.7760118627,-73.6423674988,311
FBDED0B3W,40.7754671721,-73.6422777451,312
FBDED0B3W,40.7749224816,-73.6421879898,313
FBDED0B3W,40.7743777866,-73.6420982822,314
FBDED0B3W,40.7738330834,-73.6420086616,315
FBDED0B3W,40.7732883921,-73.6419189166,316
FBDED0B3W,40.7727437706,-73.641828442,317
FBDED0B3W,40.77219916,-73.6417378536,318
FBDED0B3W,40.771654548,-73.64164728,319
FBDED0B3W,40.7711099259,-73.6415568117,320
FBDED0B3W,40.7705653015,-73.6414663668,321
FBDED0B3W,40.770020674,-73.6413759557,322
FBDED0B3W,40.7694759211,-73.6412868667,323
FBDED0B3W,40.7689311025,-73.6411984709,324
FBDED0B3W,40.7683863523,-73.6411093522,325
FBDED0B3W,40.767841697,-73.641019232,326
FBDED0B3W,40.7672970556,-73.640928967,327
FBDED0B3W,40.7667524812,-73.6408380065,328
FBDED0B3W,40.7662078732,-73.6407473979,329
FBDED0B3W,40.7656631172,-73.6406583391,330
FBDED0B3W,40.7651182685,-73.6405703111,331
FBDED0B3W,40.7645727856,-73.6404893896,332
FBDED0B3W,40.7640271663,-73.6404099956,333
FBDED0B3W,40.7634811481,-73.6403357842,334
FBDED0B3W,40.7629345116,-73.6402696014,335
FBDED0B3W,40.7623878679,-73.6402035113,336
FBDED0B3W,40.7618412248,-73.6401374131,337
FBDED0B3W,40.7612945823,-73.6400713074,338
FBDED0B3W,40.7607479501,-73.6400050539,339
FBDED0B3W,40.7602013311,-73.6399386117,340
FBDED0B3W,40.7596547046,-73.639872276,341
FBDED0B3W,40.7591080683,-73.6398060818,342
FBDED0B3W,40.7585614316,-73.639739891,343
FBDED0B3W,40.758014839,-73.6396730781,344
FBDED0B3W,40.757468308,-73.6396053968,345
FBDED0B3W,40.7569216957,-73.639538865,346
FBDED0B3W,40.7563750326,-73.6394730543,347
FBDED0B3W,40.7558284318,-73.6394063549,348
FBDED0B3W,40.7552818539,-73.6393393306,349
FBDED0B3W,40.7547352497,-73.6392726782,350
FBDED0B3W,40.7541885672,-73.6392071508,351
FBDED0B3W,40.7536418101,-73.6391427039,352
FBDED0B3W,40.7530953102,-73.6390747842,353
FBDED0B3W,40.7525508911,-73.6389839175,354
FBDED0B3W,40.7520119857,-73.6388481759,355
FBDED0B3W,40.7514796926,-73.6386722354,356
FBDED0B3W,40.7509499133,-73.638483151,357
FBDED0B3W,40.7504201898,-73.6382937931,358
FBDED0B3W,40.7498903374,-73.6381050576,359
FBDED0B3W,40.7493608428,-73.637914595,360
FBDED0B3W,40.7488313802,-73.6377239839,361
FBDED0B3W,40.7483018675,-73.6375336261,362
FBDED0B3W,40.7477719559,-73.6373451858,363
FBDED0B3W,40.7472424131,-73.637154958,364
FBDED0B3W,40.7467128513,-73.6369648231,365
FBDED0B3W,40.7461832871,-73.6367747045,366
FBDED0B3W,40.7456540201,-73.6365831611,367
FBDED0B3W,40.7451242585,-73.6363940032,368
FBDED0B3W,40.7445930255,-73.6362123889,369
FBDED0B3W,40.7440535556,-73.6360878859,370
FBDED0B3W,40.7435062208,-73.6360897546,371
FBDED0B3W,40.7429673569,-73.6362174792,372
FBDED0B3W,40.7424531165,-73.6364646073,373
FBDED0B3W,40.7419763396,-73.636818261,374
FBDED0B3W,40.7415531024,-73.6372746485,375
FBDED0B3W,40.741205821,-73.6378302958,376
FBDED0B3W,40.7409456504,-73.6384632827,377
FBDED0B3W,40.7407634479,-73.6391433426,378
FBDED0B3W,40.7405987296,-73.6398318133,379
FBDED0B3W,40.7404346372,-73.6405205435,380
